DateTime,Volume,Transaction,Open,High,Low,Close,Dir,Change,ForeignBuy,ForeignSell,ForeignNet,TrustBuy,TrustSell,TrustNet,DealerNet,DealerBuy,DealerSell,InvestorsNet
2013/12/20,37618,8353,101.5,103.5,101.5,102,-,0.5,17587,29283,-11696,218,405,-187,626,925,299,-11257
2013/12/23,28393,6994,103,104.5,103,104,+,2,13322,14679,-1357,311,11,300,-364,390,754,-1421
2013/12/24,14079,3724,104,104,103,103,-,1,1777,9647,-7870,400,572,-172,377,632,255,-7665
2013/12/25,9789,2848,102.5,103.5,102.5,103, ,0,1585,4794,-3209,0,122,-122,729,789,60,-2602
2013/12/26,6793,1135,103,104,103,104,+,1,297,765,-468,10,50,-40,-70,74,144,-578
2013/12/27,24135,5626,103.5,104.5,103,104.5,+,0.5,10944,14931,-3987,50,339,-289,301,775,474,-3975
2013/12/30,44280,10564,104,106,104,106,+,1.5,23958,15254,8703,30,459,-429,9,630,621,8283
2013/12/31,24484,6632,105.5,106,105,105.5,-,0.5,14110,10256,3853,587,431,155,228,1005,777,4236
2014/1/2,15133,4136,105,105.5,103.5,104.5,-,1,6295,11079,-4784,40,1024,-984,925,1152,227,-4843
2014/1/3,41160,8524,103,103,102,102.5,-,2,8347,32569,-24222,20,831,-811,1032,1603,571,-24001
2014/1/6,23729,4874,102,103,102,102.5, ,0,7910,21125,-13214,200,178,22,79,269,190,-13113
2014/1/7,18803,5529,102.5,103,102,102,-,0.5,12082,15095,-3012,288,165,123,262,297,35,-2627
2014/1/8,30933,7305,103,104.5,102.5,104,+,2,21892,17880,4012,404,60,344,-351,431,782,4005
2014/1/9,64221,19873,102.5,103,100.5,101,-,3,13358,45281,-31923,553,180,373,-33,2453,2486,-31583
2014/1/10,36289,7619,102,102.5,101.5,102,+,1,10542,29559,-19017,1583,44,1539,718,1547,829,-16760
2014/1/13,22080,6282,103,103.5,102.5,103,+,1,11818,15148,-3330,480,27,453,2349,2663,314,-528
2014/1/14,21718,5256,102.5,103.5,102,103.5,+,0.5,8515,14244,-5729,1286,0,1286,2495,2696,201,-1948
2014/1/15,54458,15415,104,106,104,105,+,1.5,25677,17550,8126,3108,1221,1887,4000,5939,1939,14013
2014/1/16,49601,16279,106,107.5,106,107,+,2,22525,12542,9982,2012,301,1711,900,3785,2885,12593
2014/1/17,55767,15038,108,108.5,107,107.5,+,0.5,47441,21437,26004,543,110,433,-7593,597,8190,18844
2014/1/20,24299,8533,107,108.5,107,107.5, ,0,15276,9535,5741,0,25,-25,-1231,206,1437,4485
2014/1/21,25121,6334,108.5,108.5,106,106.5,-,1,18461,13386,5075,268,151,117,-447,257,704,4745
2014/1/22,28726,7549,106,107.5,106,107.5,+,1,21262,17764,3497,67,155,-88,579,1163,584,3988
2014/1/23,28308,7461,108.5,108.5,107.5,107.5, ,0,22601,16205,6396,17,21,-4,-760,143,903,5632
2014/1/24,34059,8172,107,108.5,107,108,+,0.5,27318,24942,2376,150,8,142,-66,381,447,2452
2014/1/27,65271,17118,106,106.5,104,105,-,3,29920,58912,-28992,1176,191,985,1233,1915,682,-26774
2014/2/5,147198,37866,102,102,100.5,100.5,-,4.5,50262,142112,-91849,250,344,-94,2069,3141,1072,-89874
2014/2/6,73840,16321,101,103,101,102,+,1.5,35250,61938,-26688,457,1456,-999,-390,651,1041,-28077
2014/2/7,54185,14854,103.5,104.5,103,104,+,2,20278,32900,-12622,365,6,359,-1535,658,2193,-13798
2014/2/10,26243,7897,104,104.5,103,103,-,1,8326,20854,-12528,15,333,-318,-503,18,521,-13349
2014/2/11,23523,6947,104.5,105,104,104.5,+,1.5,12814,12250,563,0,117,-117,-862,44,906,-415
2014/2/12,25305,7138,105,105.5,104.5,105,+,0.5,18600,15090,3509,100,146,-46,-131,254,385,3332
2014/2/13,19625,5781,105,106,105,105, ,0,16337,7355,8981,0,959,-959,-2925,120,3045,5097
2014/2/14,42737,14580,106.5,107.5,106.5,107.5,+,2.5,33378,10742,22635,279,56,223,270,2475,2205,23128
2014/2/17,34368,11664,108,108.5,107.5,108.5,+,1,30277,9523,20754,248,100,148,-465,219,684,20437
2014/2/18,22289,5778,108.5,108.5,107.5,108,-,0.5,18718,6280,12437,1190,239,951,-109,99,208,13279
2014/2/19,28886,7006,108,108,107,108, ,0,26665,10182,16483,65,0,65,-866,335,1201,15682
2014/2/20,28469,6646,106.5,107,106,106.5,-,1.5,21640,15477,6163,222,886,-664,-147,244,391,5352
2014/2/21,31505,7819,107,107.5,107,107.5,+,1,29505,9762,19742,40,494,-454,-162,258,420,19126
2014/2/24,32057,6992,107.5,108,106,107,-,0.5,27445,11762,15682,60,448,-388,239,329,90,15533
2014/2/25,34350,6570,107.5,108,106.5,108,+,1,30293,12021,18272,595,59,536,-168,331,499,18640
2014/2/26,34982,5182,107.5,108,107,107.5,-,0.5,30790,16287,14502,157,45,112,273,473,200,14887
2014/2/27,49352,7531,107.5,108,107.5,108,+,0.5,40750,27417,13333,107,176,-69,2200,2398,198,15464
2014/3/3,62467,10046,108,108,106.5,108, ,0,49236,44229,5007,0,412,-412,-2015,114,2129,2580
2014/3/4,48939,9493,108,108,107.5,107.5,-,0.5,33704,32954,749,86,618,-532,170,410,240,387
2014/3/5,55447,16511,108.5,110,108.5,110,+,2.5,27164,22201,4963,20,151,-131,662,1521,859,5494
2014/3/6,72622,18144,110,113.5,110,113,+,3,46606,28317,18288,454,225,229,-1017,853,1870,17500
2014/3/7,66916,17219,114,115,113.5,114.5,+,1.5,49248,24537,24710,352,349,3,-2263,358,2621,22450
2014/3/10,38430,9237,114.5,114.5,112.5,113,-,1.5,19498,23182,-3684,878,1791,-913,317,774,457,-4280
2014/3/11,29182,9133,113.5,114.5,113.5,114,+,1,9104,11792,-2687,112,379,-267,142,437,295,-2812
2014/3/12,18414,5218,112.5,113,112,113,-,1,10246,8708,1537,161,382,-221,-3636,244,3880,-2319
2014/3/13,59080,16969,116.5,117.5,115.5,116.5,+,3.5,51020,25734,25285,997,377,620,-2193,264,2457,23712
2014/3/14,47105,12132,115,115.5,114,115,-,1.5,34913,29596,5316,77,362,-285,102,912,810,5133
2014/3/17,33910,8995,114.5,115,113,114,-,1,18192,14345,3846,153,1288,-1135,-125,536,661,2586
2014/3/18,37517,7396,114.5,115,113.5,114.5,+,0.5,29519,15863,13655,100,17,83,55,307,252,13793
2014/3/19,35237,6589,114.5,115,113.5,114.5, ,0,27894,15034,12859,0,501,-501,655,1171,515,13014
2014/3/20,46512,13078,113,113.5,112,112,-,2.5,26604,24476,2127,618,153,465,-135,672,807,2457
2014/3/21,60438,7294,114,114,112,112.5,+,0.5,49168,23881,25287,100,17,83,-1005,543,1548,24365
2014/3/24,29607,7098,111.5,112.5,111.5,112.5, ,0,20397,8324,12073,136,100,36,-521,809,1330,11588
2014/3/25,38070,6933,111.5,113.5,111.5,113.5,+,1,13704,8223,5480,0,463,-463,1288,1436,148,6305
2014/3/26,45234,12860,115.5,116,114.5,115.5,+,2,34702,19880,14821,293,45,248,-426,416,842,14643
2014/3/27,31399,8641,114.5,116,114,116,+,0.5,25153,11626,13526,589,218,371,45,348,303,13942
2014/3/28,43794,12521,116,117.5,115.5,117.5,+,1.5,33034,7141,25892,0,436,-436,-1298,205,1503,24158
2014/3/31,47146,8839,118,118.5,116.5,118.5,+,1,42502,19584,22917,307,298,9,-472,301,773,22454
2014/4/1,40636,12571,119,119.5,118.5,119.5,+,1,36116,13632,22484,380,295,85,-347,137,484,22222
2014/4/2,43684,9400,120.5,121,119,120,+,0.5,35790,16612,19178,1327,460,867,-830,137,967,19215
2014/4/3,37000,10198,118.5,119,117.5,118.5,-,1.5,28360,23791,4568,1,857,-856,191,519,328,3903
2014/4/7,45254,11316,117.5,118,116.5,117.5,-,1,39193,32336,6856,0,234,-234,383,434,51,7005
2014/4/8,43894,9396,117,119.5,117,119,+,1.5,28125,22841,5283,0,455,-455,193,487,294,5021
2014/4/9,29648,8284,119.5,120,119,119, ,0,22341,17146,5194,11,0,11,-515,97,612,4690
2014/4/10,27215,7229,119,119.5,118.5,119.5,+,0.5,18666,19559,-893,143,438,-294,290,715,425,-897
2014/4/11,34847,7639,118.5,120,118,120,+,0.5,19445,20219,-773,1310,317,993,273,484,211,492
2014/4/14,31053,8739,120,121,120,120.5,+,0.5,22626,17921,4705,1489,373,1115,-36,324,360,5784
2014/4/15,29397,9839,121.5,122.5,121,122.5,+,2,13873,16826,-2953,214,691,-477,463,859,396,-2967
2014/4/16,51075,10989,121.5,122.5,121,121,-,1.5,30990,40087,-9096,50,580,-530,-1248,1582,2830,-10874
2014/4/17,36418,9152,120.5,121.5,119,120,-,1,12105,30226,-18120,409,303,106,826,2053,1227,-17188
2014/4/18,32921,9515,122.5,123,121,123,+,3,14878,4689,10188,339,806,-467,-3159,726,3885,6562
2014/4/21,24162,5868,122,122,121,121.5,-,1.5,10987,16265,-5278,50,811,-761,-83,124,207,-6122
2014/4/22,27034,5886,121,122.5,120.5,121.5, ,0,17151,22119,-4968,300,701,-401,162,279,117,-5207
2014/4/23,34358,8145,123,123,120.5,121,-,0.5,22996,25897,-2901,160,811,-651,-440,210,650,-3992
2014/4/24,25524,6289,121,121,120,121, ,0,17889,17875,13,0,1006,-1006,15,169,154,-977
2014/4/25,49438,11457,121,121,118,118.5,-,2.5,25465,21582,3883,219,477,-258,-554,740,1294,3070
2014/4/28,28068,7030,118.5,120,117.5,119,+,0.5,18571,15369,3201,10,693,-683,-100,202,302,2418
2014/4/29,21811,4991,120.5,121,119,120.5,+,1.5,16529,14108,2420,100,3,97,-1064,231,1295,1453
2014/4/30,44124,9169,120,120.5,117,118.5,-,2,18305,35098,-16792,28,109,-81,-518,418,936,-17391
2014/5/2,45030,9573,119,119.5,117,118,-,0.5,25574,38354,-12779,0,233,-233,811,1017,206,-12201
2014/5/5,28887,8961,117.5,118,116,117,-,1,10301,22316,-12015,0,309,-309,349,973,624,-11975
2014/5/6,27525,5217,117,119,116.5,118,+,1,7166,21531,-14365,2,140,-138,888,2331,1443,-13615
2014/5/7,33276,6945,118,119,117.5,118.5,+,0.5,19511,26265,-6754,290,17,273,88,1711,1622,-6392
2014/5/8,30096,5599,119.5,120,119,119.5,+,1,21598,22715,-1117,269,33,236,-264,230,494,-1145
2014/5/9,23287,6405,120,120,119,120,+,0.5,16401,17038,-637,40,11,29,-942,212,1154,-1550
2014/5/12,37048,6664,119.5,120,117.5,118.5,-,1.5,26021,26458,-437,80,13,67,103,623,520,-267
2014/5/13,24046,7767,120,121,119.5,120.5,+,2,21982,7704,14277,229,22,207,-413,415,828,14071
2014/5/14,32903,9719,121,122,120.5,122,+,1.5,29779,11596,18182,237,72,165,-176,355,531,18171
2014/5/15,16813,5040,121,122,120.5,122, ,0,8840,11658,-2818,40,6,34,338,379,41,-2446
2014/5/16,28679,7047,122,123,121,122, ,0,21753,12751,9001,0,113,-113,-4656,87,4743,4232
2014/5/19,20829,5325,122,122.5,121,121,-,1,13640,10928,2711,352,25,327,58,240,182,3096
2014/5/20,25402,7109,122,122,121,121, ,0,13873,13832,40,0,8,-8,-162,209,371,-129
2014/5/21,24218,6337,122,122,120.5,120.5,-,0.5,15334,15181,152,0,85,-85,-169,245,414,-101
2014/5/22,26336,5227,121.5,122,121,122,+,1.5,17279,14543,2735,0,300,-300,653,821,168,3088
2014/5/23,31778,6260,121,122.5,121,122, ,0,20613,23525,-2912,170,171,-1,762,785,23,-2151
2014/5/26,19854,7319,123,123.5,122,123,+,1,8792,6177,2614,3,549,-546,-120,423,543,1948
2014/5/27,18301,6092,122.5,124,122.5,123.5,+,0.5,5756,10423,-4667,87,500,-413,-51,402,453,-5131
2014/5/28,37799,8443,124,124,122.5,124,+,0.5,23774,14039,9735,0,850,-850,304,558,254,9189
2014/5/29,43079,9131,123.5,124,121.5,122,-,2,23139,12831,10307,0,263,-263,1121,1378,256,11166
2014/5/30,69113,10342,122,122.5,119.5,119.5,-,2.5,37719,48952,-11233,0,1306,-1306,681,1697,1016,-11858
2014/6/3,40522,10640,120,122.5,120,122.5,+,3,29421,20235,9186,0,2078,-2078,-37,486,523,7071
2014/6/4,33486,8162,123.5,124,123,123.5,+,1,30056,9906,20150,0,287,-287,-981,182,1163,18882
2014/6/5,19558,4842,123,123.5,121.5,123,-,0.5,8630,11916,-3286,41,715,-674,-633,222,855,-4593
2014/6/6,19282,4910,123.5,123.5,122,122.5,-,0.5,9789,12134,-2345,0,563,-563,-305,196,501,-3213
2014/6/9,19730,5157,122.5,123.5,122.5,123,+,0.5,11020,12396,-1376,0,589,-589,292,309,17,-1673
2014/6/10,26661,6557,123,124.5,122.5,124.5,+,1.5,19558,12358,7199,3,737,-734,30,290,260,6495
2014/6/11,27990,6589,124,125,123.5,125,+,0.5,23327,14400,8927,0,1296,-1296,-1064,247,1311,6567
2014/6/12,22300,5812,124,124,123,123.5,-,1.5,15531,16889,-1358,10,2762,-2752,-141,246,387,-4251
2014/6/13,17197,4424,123,123.5,122.5,123,-,0.5,12082,14451,-2368,3,665,-662,-67,100,167,-3097
2014/6/16,13737,5010,122.5,124,122.5,124,+,1,10510,9022,1487,0,908,-908,-29,178,207,550
2014/6/17,20568,6971,124,125,123,125,+,1,17434,10785,6648,126,557,-431,1272,1902,630,7489
2014/6/18,38103,8642,125,126.5,124,125.5,+,0.5,34944,19889,15055,59,474,-415,-1979,1216,3195,12661
2014/6/19,25211,5043,124.5,126,124.5,126,+,0.5,20628,19950,677,222,288,-66,386,652,266,997
2014/6/20,31589,5267,126.5,127,124,124.5,-,1.5,23236,23975,-739,593,1619,-1026,637,1176,539,-1128
2014/6/23,25147,6320,125,125.5,123,123,-,1.5,13455,14702,-1247,0,260,-260,588,1430,842,-919
2014/6/24,36234,8507,123,123.5,122,123, ,0,19073,20246,-1172,96,418,-322,3246,3852,606,1751
2014/6/25,31028,7395,123,124.5,123,123.5,+,0.5,13128,7985,5142,416,142,274,2787,3251,464,8203
2014/6/26,33938,5578,124.5,125,123.5,124.5,+,1,21450,17258,4192,1323,0,1323,670,1377,707,6185
2014/6/27,44450,9021,125,126.5,124,125.5,+,1,28994,19399,9594,352,139,213,66,859,793,9873
2014/6/30,38191,7469,126,127,125,126.5,+,1,26222,24252,1969,608,287,321,71,619,548,2361
2014/7/1,33022,7806,126.5,128.5,126,128,+,1.5,16535,21354,-4818,201,52,149,547,1575,1028,-4122
2014/7/2,51623,13133,129.5,132.5,129,132.5,+,4.5,26558,14631,11927,399,668,-269,-1661,674,2335,9996
2014/7/3,41188,12822,131.5,135,130.5,134.5,+,2,15025,26715,-11690,629,168,461,-102,786,888,-11331
2014/7/4,44516,13513,133.5,136,132,135,+,0.5,11470,30369,-18899,194,371,-177,66,600,534,-19010
2014/7/7,32207,10456,134.5,136,132.5,136,+,1,15182,19069,-3886,77,56,21,-1702,230,1932,-5567
2014/7/8,36299,7852,135.5,136,134,134.5,-,1.5,12082,19924,-7842,82,205,-123,-2111,619,2730,-10076
2014/7/9,39336,10775,133.5,135,133.5,134,-,0.5,14386,30332,-15946,40,14,26,88,521,432,-15831
2014/7/10,51132,9008,134.5,136,134.5,134.5,+,0.5,18416,45204,-26787,216,224,-8,3080,3199,119,-23715
2014/7/11,43513,11824,136,138,135.5,136.5,+,2,20148,18034,2113,40,300,-260,1754,2716,962,3607
2014/7/14,46818,14589,134.5,134.5,132.5,132.5,X,0,18148,32320,-14172,40,430,-390,-2340,598,2938,-16902
2014/7/15,37976,8483,133,134,132.5,133,+,0.5,26879,30027,-3148,0,353,-353,930,1467,537,-2571
2014/7/16,42072,10001,133,133.5,130,130.5,-,2.5,21795,33873,-12078,86,64,22,1529,2294,765,-10527
2014/7/17,138665,34866,125,125.5,123,124.5,-,6,39460,109647,-70186,1496,1560,-64,2686,4694,2008,-67564
2014/7/18,97366,21786,121.5,124,121.5,123.5,-,1,47569,82478,-34909,665,25,640,3360,5534,2174,-30909
2014/7/21,58994,15070,124,124.5,122.5,123.5, ,0,26824,51584,-24760,530,327,203,1064,1620,556,-23493
2014/7/22,53307,12061,123.5,125,122.5,124.5,+,1,31190,45651,-14461,252,827,-575,354,1416,1062,-14682
2014/7/24,66041,12534,124.5,125,124,125,+,0.5,42028,57985,-15957,402,8,394,365,1262,897,-15198
2014/7/25,31609,11359,124.5,125,122.5,123,-,2,9537,24586,-15049,324,5,319,-496,662,1158,-15226
2014/7/28,43514,13121,122,122.5,121,121.5,-,1.5,24010,37302,-13292,1600,578,1022,298,1006,708,-11972
2014/7/29,40749,11381,122.5,124,122,124,+,2.5,35456,26395,9060,159,72,87,-277,891,1168,8870
2014/7/30,32428,7029,123.5,125,123,124.5,+,0.5,24147,24434,-287,420,27,393,264,766,502,369
2014/7/31,44806,13163,124,124,121,121,-,3.5,15723,38400,-22677,624,22,602,1115,1815,700,-20960
2014/8/1,61873,13006,120,121,119.5,120,-,1,33682,54201,-20518,283,574,-291,771,1368,597,-20038
2014/8/4,39730,8471,120,123.5,120,123.5,+,3.5,28640,30821,-2180,311,83,228,1296,1684,388,-656
2014/8/5,61536,15190,122.5,122.5,119.5,119.5,-,4,22744,56544,-33800,297,62,235,89,1532,1443,-33476
2014/8/6,38043,9762,119,121.5,119,120.5,+,1,25700,26181,-481,179,407,-228,-513,564,1077,-1222
2014/8/7,30079,8143,120.5,121.5,119.5,121.5,+,1,18073,22941,-4867,911,350,561,247,868,621,-4059
2014/8/8,35170,7307,120.5,121,119.5,120.5,-,1,17281,31174,-13893,776,158,618,15,795,780,-13260
2014/8/11,42993,10623,120,121,119.5,120.5, ,0,13840,34196,-20355,179,30,149,246,576,330,-19960
2014/8/12,32278,7524,121,122,120.5,121.5,+,1,13398,23857,-10458,96,38,58,1099,1484,385,-9301
2014/8/13,39837,8735,121,123.5,120.5,122.5,+,1,18417,30147,-11729,499,150,349,1195,1738,543,-10185
2014/8/14,32955,9499,123.5,124,123,124,+,1.5,16211,20904,-4693,519,0,519,-778,467,1245,-4952
2014/8/15,19189,4823,124.5,125,123,124, ,0,11101,10726,375,191,40,151,-1050,315,1365,-523
2014/8/18,14766,3958,124,124,122.5,123,-,1,7719,11029,-3309,498,1,497,-168,509,677,-2980
2014/8/19,31922,8062,124,125,123.5,124,+,1,22763,20538,2225,293,69,224,170,436,265,2619
2014/8/20,28975,9137,125,125.5,124.5,125.5,+,1.5,17845,14000,3845,578,15,563,86,726,640,4494
2014/8/21,23089,7165,126,126,124,124.5,-,1,14389,15000,-611,1089,0,1089,-567,507,1074,-89
2014/8/22,42775,10719,124.5,126,123.5,125.5,+,1,34720,31241,3479,224,31,193,655,915,260,4327
2014/8/25,21107,5152,125.5,126,125,125,-,0.5,13472,12392,1079,177,69,108,203,355,152,1390
2014/8/26,30428,6140,125,125.5,124,124.5,-,0.5,15745,26372,-10627,143,19,124,-31,507,538,-10534
2014/8/27,36839,8829,125.5,126,124.5,125.5,+,1,23736,31293,-7557,659,30,629,929,1133,204,-5999
2014/8/28,21759,5251,126,126,124.5,125,-,0.5,10688,17506,-6817,544,0,544,-45,486,531,-6318
2014/8/29,28358,4468,124.5,125,124,124,-,1,19987,24162,-4174,250,124,126,-118,880,998,-4166
2014/9/1,37523,13072,125,128.5,125,128.5,+,4.5,25654,8864,16789,861,56,805,1599,2405,806,19193
2014/9/2,20057,6797,128,128,125.5,126,-,2.5,8942,11557,-2615,748,0,748,-1215,579,1794,-3082
2014/9/3,24642,7148,127,128,125.5,128,+,2,19607,14982,4624,603,114,489,-1429,255,1684,3684
2014/9/4,22110,6492,128,128,126,127.5,-,0.5,13274,14053,-779,3313,0,3313,-660,377,1037,1873
2014/9/5,20128,6377,128.5,128.5,125.5,127,-,0.5,11388,11010,377,614,165,449,-28,942,970,798
2014/9/9,24359,5122,127.5,127.5,126.5,127, ,0,17693,18856,-1163,246,63,183,508,806,298,-472
2014/9/10,29718,9929,126,126,124,125,-,2,10196,23278,-13081,50,0,50,-283,1080,1363,-13314
2014/9/11,24328,9292,126,126,125,125, ,0,19126,19045,81,523,0,523,-746,163,909,-142
2014/9/12,20299,7012,124.5,125,123,123,-,2,8242,14482,-6240,185,0,185,-1592,447,2039,-7647
2014/9/15,19643,5926,122.5,123.5,122,123.5,+,0.5,10995,15178,-4183,151,70,81,-149,613,762,-4251
2014/9/16,19248,4550,123,123,122,122.5,-,1,4613,16975,-12361,320,6,314,225,374,149,-11822
2014/9/17,24018,6056,123.5,125,123,124.5,+,2,12019,17682,-5663,162,28,134,3781,4764,983,-1748
2014/9/18,14791,3768,124.5,125,123.5,125,+,0.5,11104,11177,-73,48,313,-265,-37,570,607,-375
2014/9/19,30781,6541,125.5,126,125,125, ,0,24909,25168,-258,339,168,171,-295,840,1135,-383
2014/9/22,40658,12386,124,124,122,122,-,3,14148,35009,-20861,639,85,554,-1012,627,1639,-21318
2014/9/23,16208,4520,123,123.5,122,122.5,+,0.5,10489,12489,-2000,458,0,458,494,910,416,-1048
2014/9/24,28552,8362,122,124,122,123,+,0.5,22827,21995,831,661,150,511,202,504,302,1544
2014/9/25,23840,7472,123,124,121.5,122,-,1,16426,14049,2377,279,1319,-1040,-349,634,983,988
2014/9/26,25408,7565,121,121.5,120.5,121,-,1,15586,15823,-237,522,175,347,385,798,413,494
2014/9/29,55071,8787,122,122,120,120.5,-,0.5,37206,51309,-14102,813,0,813,-32,687,719,-13321
2014/9/30,52027,10098,120,121,119,120,-,0.5,34165,42520,-8354,581,0,581,-177,1709,1886,-7950
2014/10/1,42581,10354,120,122,120,121.5,+,1.5,26640,36885,-10245,1613,0,1613,1446,2427,981,-7186
2014/10/2,30795,7962,121,122.5,120.5,121,-,0.5,21463,23629,-2166,769,24,745,1158,1716,558,-263
2014/10/3,52042,13294,122.5,125,122,124.5,+,3.5,38907,26325,12581,2003,85,1918,-2447,866,3313,12052
2014/10/6,39292,8484,125,126,124,126,+,1.5,33659,23990,9669,367,569,-202,-404,568,972,9063
2014/10/7,40188,9286,125,125.5,123.5,125,-,1,34892,28534,6357,120,98,22,-2365,131,2496,4014
2014/10/8,30938,7052,123.5,125,122.5,122.5,-,2.5,15320,27357,-12036,1333,34,1299,699,881,182,-10038
2014/10/9,37115,8511,124,125,123.5,125,+,2.5,20140,24014,-3874,602,27,575,-323,550,873,-3622
2014/10/13,77985,17422,119,121.5,118,120.5,-,4.5,33393,56142,-22749,1218,149,1069,-12,1339,1351,-21692
2014/10/14,31887,7721,120,121.5,119.5,121,+,0.5,18424,27242,-8817,878,125,753,142,940,798,-7922
2014/10/15,50496,8865,121.5,123,121,121.5,+,0.5,39170,39566,-395,1314,30,1284,-1788,264,2052,-899
2014/10/16,46431,10408,121.5,124,120,121.5, ,0,24742,28236,-3494,1098,63,1035,338,1677,1339,-2121
2014/10/17,92077,17100,125,125.5,123.5,123.5,+,2,78717,58074,20642,1917,130,1787,-2796,482,3278,19633
2014/10/20,38619,10285,125,126,124.5,126,+,2.5,33849,22297,11552,521,306,215,-139,453,592,11628
2014/10/21,25647,5980,126,126,124.5,125,-,1,20427,20727,-299,680,71,609,-101,191,292,208
2014/10/22,65855,18767,127.5,129,127.5,129,+,4,56405,10325,46080,497,50,447,-853,1195,2048,45674
2014/10/23,28085,7546,128,128.5,127.5,127.5,-,1.5,22017,17964,4053,846,567,279,-420,348,768,3911
2014/10/24,42161,11207,127,127.5,125,125.5,-,2,26996,33802,-6806,104,0,104,720,1334,614,-5982
2014/10/27,25145,6666,126.5,128,126.5,128,+,2.5,20830,11840,8989,366,62,304,-462,416,878,8831
2014/10/28,35018,9193,129,129.5,127.5,128, ,0,30233,12065,18168,357,252,105,-1554,643,2197,16719
2014/10/29,34860,9425,129,129.5,128,129,+,1,31111,15128,15983,178,0,178,575,819,244,16736
2014/10/30,35723,6368,128.5,129,127,128.5,-,0.5,28088,16077,12010,1213,200,1013,702,962,260,13725
2014/10/31,42413,8496,128,130.5,127.5,130.5,+,2,37207,22323,14884,84,299,-215,-16,668,684,14653
2014/11/3,45307,9263,132,132.5,130.5,131,+,0.5,39554,14870,24683,326,307,19,-827,498,1325,23875
2014/11/4,32566,8649,132,132,131,132,+,1,30003,11714,18288,154,0,154,-1101,355,1456,17341
2014/11/5,22638,6894,131.5,132,131,132, ,0,21204,9934,11270,0,84,-84,49,367,318,11235
2014/11/6,28559,7600,132.5,132.5,131.5,132, ,0,25281,10073,15208,454,58,396,-232,1162,1394,15371
2014/11/7,17385,4984,131.5,131.5,130.5,131,-,1,13824,9528,4295,69,170,-101,636,889,253,4830
2014/11/10,43174,14569,132.5,134.5,132,134.5,+,3.5,38711,9850,28861,788,10,778,-1252,270,1522,28387
2014/11/11,20484,7515,135,135,133,134,-,0.5,16312,9637,6674,306,107,199,-1193,483,1676,5680
2014/11/12,27434,7901,134.5,134.5,131.5,132,-,2,19144,17517,1626,90,491,-401,210,734,524,1435
2014/11/13,25055,6661,133.5,134.5,132.5,134,+,2,21882,8500,13382,0,85,-85,-411,296,707,12886
2014/11/14,24361,6351,134,135,133.5,135,+,1,20940,10010,10929,281,78,203,71,527,456,11203
2014/11/17,24772,6380,135,135.5,132.5,133,-,2,17602,17355,246,50,487,-437,-401,551,952,-591
2014/11/18,43227,7505,134,134.5,131,131.5,-,1.5,33613,33022,590,88,141,-53,-260,806,1066,277
2014/11/19,71400,16907,133,136.5,132.5,136,+,4.5,65885,26204,39681,465,19,446,-446,1023,1469,39681
2014/11/20,44216,14450,137.5,139,137,139,+,3,38123,14353,23769,629,352,277,-855,177,1032,23191
2014/11/21,30621,10190,139.5,139.5,137.5,138.5,-,0.5,25861,18347,7514,100,608,-508,-32,416,448,6974
2014/11/24,33408,9025,140,140.5,138,138.5, ,0,24100,18886,5213,4,30,-26,265,460,195,5452
2014/11/25,42940,9531,138.5,140,138.5,139,+,0.5,35319,32803,2515,191,216,-25,179,416,237,2669
2014/11/26,23201,5372,138.5,139,138,139, ,0,18610,15163,3447,30,789,-759,-140,496,636,2548
2014/11/27,26580,9496,140,142,140,140,+,1,18289,8999,9290,0,107,-107,86,537,451,9268
2014/11/28,36077,9303,139,141.5,139,141.5,+,1.5,31389,20825,10563,0,370,-370,119,414,295,10312
2014/12/1,50115,10157,139,142,138.5,140,-,1.5,35804,38515,-2711,0,417,-417,1374,1782,408,-1754
2014/12/2,54781,10491,139.5,139.5,137.5,137.5,-,2.5,41403,36229,5173,66,633,-567,-945,732,1677,3661
2014/12/3,40184,8120,137.5,139,136.5,138,+,0.5,25469,33216,-7746,0,1469,-1469,729,1084,354,-8485
2014/12/4,28276,5776,139,140,138.5,139,+,1,23864,15764,8099,0,122,-122,48,303,255,8025
2014/12/5,29431,9981,138.5,139.5,137,137.5,-,1.5,16985,24425,-7439,382,168,214,576,709,133,-6649
2014/12/8,19854,6184,138,138.5,137,138,+,0.5,14681,13640,1040,44,1299,-1255,-461,50,511,-675
