Date,證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,本益比,股價淨值比,殖利率,股利年度
20180920,2330,台積電,"35,577,071","9,444","9,225,009,310",261.5,261.5,257.5,260,+,2,"28,796,283","14,907,263","13,889,020",0,0,0,"573,000","7,800","565,200","-501,000","72,000","123,000","-51,000","240,000","690,000","-450,000","13,953,220",19.19,4.52,3.08,106
20180921,2330,台積電,"36,500,974","10,159","9,510,363,894",261.5,261.5,258,261.5,+,1.5,"31,254,687","24,955,537","6,299,150",0,0,0,"121,000","180,000","-59,000","180,000","315,000","413,000","-98,000","490,000","212,000","278,000","6,420,150",19.3,4.55,3.06,106
20180925,2330,台積電,"24,978,062","10,082","6,552,894,296",261.5,264,260.5,263.5,+,2,"17,735,557","12,719,252","5,016,305",0,0,0,"100,000","34,000","66,000","486,000","377,000","173,000","204,000","393,000","111,000","282,000","5,568,305",19.45,4.59,3.04,106
20180926,2330,台積電,"25,061,115","7,007","6,577,367,245",263,263.5,261,263.5, ,0,"17,096,180","16,380,552","715,628",0,0,0,"46,000","24,000","22,000","-242,000","300,000","481,000","-181,000","362,000","423,000","-61,000","495,628",19.45,4.59,3.04,106
20180927,2330,台積電,"38,495,371","11,536","10,185,827,315",264,266,262,265,+,1.5,"30,929,161","16,586,073","14,343,088",0,0,0,"169,000","19,000","150,000","-367,000","181,000","325,000","-144,000","243,000","466,000","-223,000","14,126,088",19.56,4.61,3.02,106
20180928,2330,台積電,"39,645,486","13,060","10,412,455,506",266,266,260,262.5,-,2.5,"24,208,383","23,533,165","675,218",0,0,0,"152,000","91,000","61,000","-1,022,000","573,000","1,046,000","-473,000","269,000","818,000","-549,000","-285,782",19.37,4.57,3.05,106
20181001,2330,台積電,"22,409,380","11,914","5,882,532,290",262,264,261,263,+,0.5,"10,353,796","11,906,249","-1,552,453",0,0,0,0,"849,000","-849,000","-2,000","101,000","194,000","-93,000","175,000","84,000","91,000","-2,403,453",19.41,4.58,3.04,106
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿Date,證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,本益比,股價淨值比,殖利率,股利年度
20181002,2330,台積電,"38,391,491","17,095","9,926,505,357",262,263,257,257.5,-,5.5,"11,292,000","31,077,473","-19,785,473",0,0,0,"91,000","1,242,000","-1,151,000","313,000","491,000","482,000","9,000","549,000","245,000","304,000","-20,623,473",19,4.48,3.11,106
20181003,2330,台積電,"25,228,536","9,992","6,527,393,860",257.5,260,257,260,+,2.5,"12,191,800","7,542,636","4,649,164",0,0,0,"19,000","1,199,000","-1,180,000","-1,496,000","12,000","915,000","-903,000","115,000","708,000","-593,000","1,973,164",19.19,4.52,3.08,106
20181004,2330,台積電,"38,009,727","15,094","9,690,178,362",257,257.5,254,254,-,6,"13,993,835","29,341,000","-15,347,165",0,0,0,"270,000","386,000","-116,000","-420,998","304,000","360,000","-56,000","184,000","548,998","-364,998","-15,884,163",18.75,4.42,3.15,106
20181005,2330,台積電,"40,396,660","16,031","10,101,451,270",250,253,248.5,250,-,4,"14,498,161","23,638,608","-9,140,447",0,0,0,"59,230","978,000","-918,770","262,001","906,000","892,000","14,000","618,000","369,999","248,001","-9,797,216",18.45,4.35,3.2,106
20181008,2330,台積電,"51,083,958","20,745","12,426,290,240",245.5,246.5,241,243.5,-,6.5,"14,090,441","37,855,723","-23,765,282",0,0,0,"98,000","951,000","-853,000","1,401,000","902,000","619,000","283,000","1,198,000","80,000","1,118,000","-23,217,282",17.97,4.24,3.29,106
20181009,2330,台積電,"28,933,345","11,743","7,051,600,725",243.5,245,242,244,+,0.5,"14,282,000","22,429,154","-8,147,154",0,0,0,"45,000","230,000","-185,000","432,000","295,000","85,000","210,000","495,000","273,000","222,000","-7,900,154",18.01,4.25,3.28,106
20181011,2330,台積電,"96,033,657","37,543","22,115,862,239",233.5,233.5,227,227.5,-,16.5,"35,611,646","72,819,813","-37,208,167",0,0,0,"140,085","765,000","-624,915","-446,000","1,447,000","1,734,000","-287,000","605,000","764,000","-159,000","-38,279,082",16.79,3.96,3.52,106
20181012,2330,台積電,"54,439,769","17,980","12,650,322,522",231,237,229,237,+,9.5,"32,154,782","35,689,469","-3,534,687",0,0,0,"294,000","878,000","-584,000","1,074,000","852,000","392,000","460,000","945,000","331,000","614,000","-3,044,687",17.49,4.12,3.38,106
20181015,2330,台積電,"46,471,280","16,558","10,766,953,220",234,234,230.5,230.5,-,6.5,"17,634,265","40,250,215","-22,615,950",0,0,0,"281,000","99,000","182,000","259,004","652,000","225,000","427,000","286,000","453,996","-167,996","-22,174,946",17.01,4.01,3.47,106
20181016,2330,台積電,"39,129,077","15,182","9,155,829,047",229.5,237,229,237,+,6.5,"22,873,108","25,229,223","-2,356,115",0,0,0,"26,000","449,000","-423,000","-993,000","424,000","588,000","-164,000","255,000","1,084,000","-829,000","-3,772,115",17.49,4.12,3.38,106
20181017,2330,台積電,"42,887,858","17,550","10,318,955,161",241.5,243,238,238.5,+,1.5,"22,009,900","24,117,961","-2,108,061",0,0,0,"848,000","575,000","273,000","-1,733,000","489,000","2,095,000","-1,606,000","491,000","618,000","-127,000","-3,568,061",17.6,4.15,3.35,106
20181018,2330,台積電,"27,793,430","10,599","6,587,887,632",238,239,235.5,236.5,-,2,"16,134,170","18,119,572","-1,985,402",0,0,0,"16,000","217,000","-201,000","-548,000","119,000","408,000","-289,000","233,000","492,000","-259,000","-2,734,402",17.45,4.12,3.38,106
20181019,2330,台積電,"29,648,460","12,378","6,927,405,460",231,236.5,230,236,-,0.5,"16,134,170","18,119,572","-1,985,402",0,0,0,"16,000","217,000","-201,000","-548,000","119,000","408,000","-289,000","233,000","492,000","-259,000","-2,734,402",17.42,4.11,3.39,106
20181022,2330,台積電,"29,275,777","10,384","6,872,467,149",232.5,238,231.5,237,+,1,"14,338,325","19,767,139","-5,428,814",0,0,0,"751,000","100,000","651,000","-275,000","255,000","501,000","-246,000","317,000","346,000","-29,000","-5,052,814",17.49,4.12,3.38,106
20181023,2330,台積電,"36,757,745","13,071","8,538,586,595",232,234,230,230,-,7,"20,309,381","31,550,200","-11,240,819",0,0,0,"204,552","7,000","197,552","-12,995","369,000","297,000","72,000","250,000","334,995","-84,995","-11,056,262",16.97,4,3.48,106
20181024,2330,台積電,"45,480,950","17,339","10,426,514,872",230,231,227,229.5,-,0.5,"18,626,359","34,750,000","-16,123,641",0,0,0,"139,000","1,181,000","-1,042,000","-858,997","325,000","466,000","-141,000","283,000","1,000,997","-717,997","-18,024,638",16.94,3.99,3.49,106
20181025,2330,台積電,"75,524,118","27,514","16,643,542,368",220.5,222,219.5,219.5,-,10,"22,128,000","50,737,882","-28,609,882",0,0,0,"90,553","93,000","-2,447","-990,990","162,000","922,000","-760,000","527,000","757,990","-230,990","-29,603,319",16.2,3.82,3.64,106
20181026,2330,台積電,"54,073,644","17,106","11,941,421,696",223,224,217,221,+,1.5,"34,075,806","31,755,034","2,320,772",0,0,0,"239,000","196,000","43,000","107,003","60,000","378,000","-318,000","647,000","221,997","425,003","2,470,775",16.31,3.85,3.62,106
20181029,2330,台積電,"18,463,792","7,679","4,107,663,616",223,224,221,222.5,+,1.5,"11,675,611","11,892,784","-217,173",0,0,0,"211,000","304,000","-93,000","619,000","59,000","15,000","44,000","704,000","129,000","575,000","308,827",16.42,3.87,3.6,106
20181030,2330,台積電,"29,085,931","8,574","6,487,213,284",221,225,220.5,223,+,0.5,"18,636,100","18,236,017","400,083",0,0,0,"312,000","165,000","147,000","62,001","43,000","79,000","-36,000","413,000","314,999","98,001","609,084",16.46,3.88,3.59,106
20181031,2330,台積電,"59,933,201","19,183","13,844,478,353",228,234,228,234,+,11,"47,555,530","39,396,702","8,158,828",0,0,0,"820,000","43,000","777,000","-158,000","742,000","179,000","563,000","369,000","1,090,000","-721,000","8,777,828",17.27,4.07,3.42,106
20181101,2330,台積電,"44,514,797","11,435","10,480,329,245",236,237,233,235.5,+,1.5,"34,931,086","31,804,518","3,126,568",0,0,0,"107,000","104,000","3,000","-358,000","161,000","236,000","-75,000","386,000","669,000","-283,000","2,771,568",17.38,4.1,3.4,106
20181102,2330,台積電,"30,785,361","11,223","7,249,667,833",236.5,236.5,233.5,236.5,+,1,"19,755,217","20,841,289","-1,086,072",0,0,0,"196,423","42,000","154,423","126,000","73,000","248,000","-175,000","567,000","266,000","301,000","-805,649",17.45,4.12,3.38,106
20181105,2330,台積電,"28,157,065","6,994","6,592,130,635",233,235.5,232,235,-,1.5,"24,753,900","23,229,889","1,524,011",0,0,0,0,"20,000","-20,000","-1,383,000",0,"560,000","-560,000","115,000","938,000","-823,000","121,011",17.34,4.09,3.4,106
20181106,2330,台積電,"35,501,176","7,013","8,311,988,968",234,235.5,232.5,234.5,-,0.5,"29,235,213","30,322,996","-1,087,783",0,0,0,"14,000","39,000","-25,000","-158,000","10,000","314,000","-304,000","479,000","333,000","146,000","-1,270,783",17.31,4.08,3.41,106
20181107,2330,台積電,"39,842,652","7,387","9,337,023,278",233,236,232.5,234,-,0.5,"28,219,005","31,647,986","-3,428,981",0,0,0,"301,000","54,000","247,000","-277,000","19,000","1,185,000","-1,166,000","1,082,000","193,000","889,000","-3,458,981",17.27,4.07,3.42,106
20181108,2330,台積電,"28,086,146","9,461","6,645,771,069",237.5,237.5,236,236.5,+,2.5,"25,019,000","16,290,912","8,728,088",0,0,0,"64,000",0,"64,000","-225,000","150,000","163,000","-13,000","446,000","658,000","-212,000","8,567,088",17.45,4.12,3.38,106
20181109,2330,台積電,"23,792,081","7,886","5,526,997,792",234.5,234.5,231,231,-,5.5,"13,744,041","16,526,788","-2,782,747",0,0,0,"105,000","46,000","59,000","-385,000","111,000","183,000","-72,000","551,000","864,000","-313,000","-3,108,747",17.05,4.02,3.46,106
20181112,2330,台積電,"26,202,445","6,252","6,101,377,163",230,234.5,230,231.5,+,0.5,"22,680,900","20,973,294","1,707,606",0,0,0,0,"7,000","-7,000","-341,000","39,000","71,000","-32,000","339,000","648,000","-309,000","1,359,606",17.08,4.03,3.46,106
20181113,2330,台積電,"37,565,127","11,507","8,504,691,960",224.5,228,224.5,227.5,-,4,"25,601,079","32,130,090","-6,529,011",0,0,0,"125,000","18,000","107,000","495,000","655,000","68,000","587,000","401,000","493,000","-92,000","-5,927,011",16.79,3.96,3.52,106
20181114,2330,台積電,"24,565,279","6,007","5,639,284,241",230,231,228.5,228.5,+,1,"19,867,906","20,838,820","-970,914",0,0,0,"17,000","22,000","-5,000","-244,993","109,000","53,000","56,000","70,000","370,993","-300,993","-1,220,907",16.9,3.76,3.5,106
20181115,2330,台積電,"22,230,228","5,996","5,124,189,444",229.5,232,228.5,231,+,2.5,"18,469,505","17,090,119","1,379,386",0,0,0,"57,000","122,000","-65,000","-505,000","39,000","430,000","-391,000","354,000","468,000","-114,000","809,386",17.09,3.8,3.46,106
20181116,2330,台積電,"47,138,909","16,009","10,696,822,542",229,229,225,226,-,5,"26,900,861","42,464,798","-15,563,937",0,0,0,"23,552","1,046,000","-1,022,448","1,022,000","423,000","209,000","214,000","987,000","179,000","808,000","-15,564,385",16.72,3.72,3.54,106
20181119,2330,台積電,"51,034,754","16,289","11,355,347,628",225,225,221,222,-,4,"30,394,330","41,105,928","-10,711,598",0,0,0,"26,000","1,206,000","-1,180,000","1,104,000","299,000","24,000","275,000","1,044,000","215,000","829,000","-10,787,598",16.42,3.65,3.6,106
20181120,2330,台積電,"45,686,756","16,874","9,995,960,780",219,220.5,218,218,-,4,"22,419,786","37,885,812","-15,466,026",0,0,0,"47,552","758,000","-710,448","599,005","87,000","15,000","72,000","749,000","221,995","527,005","-15,577,469",16.12,3.59,3.67,106
20181121,2330,台積電,"38,478,343","13,580","8,361,178,460",214.5,220,214,219,+,1,"22,746,300","27,580,610","-4,834,310",0,0,0,"128,000","567,000","-439,000","347,000","151,000","429,000","-278,000","1,116,000","491,000","625,000","-4,926,310",16.2,3.6,3.65,106
20181122,2330,台積電,"22,060,610","9,095","4,867,686,945",221.5,222,219,219, ,0,"13,558,499","14,600,000","-1,041,501",0,0,0,"32,000","42,000","-10,000","-1,178,000","31,000","228,000","-197,000","265,000","1,246,000","-981,000","-2,229,501",16.2,3.6,3.65,106
20181123,2330,台積電,"15,553,334","6,164","3,406,422,046",220.5,220.5,217,218.5,-,0.5,"10,338,173","9,698,284","639,889",0,0,0,"123,000","19,000","104,000","-267,000","20,000","59,000","-39,000","117,000","345,000","-228,000","476,889",16.16,3.6,3.66,106
20181126,2330,台積電,"35,267,804","9,422","7,847,501,792",219,224,218.5,223,+,4.5,"31,201,074","25,481,000","5,720,074",0,0,0,"62,000","149,000","-87,000","-367,000","112,000","101,000","11,000","140,000","518,000","-378,000","5,266,074",16.49,3.67,3.59,106
20181127,2330,台積電,"32,676,349","10,170","7,239,283,641",220,224.5,219,224,+,1,"24,480,714","27,443,662","-2,962,948",0,0,0,"62,000",0,"62,000","-204,000","173,000","53,000","120,000","193,000","517,000","-324,000","-3,104,948",16.57,3.69,3.57,106
20181128,2330,台積電,"24,759,026","8,316","5,560,623,349",222.5,227,222,226.5,+,2.5,"18,159,859","16,559,414","1,600,445",0,0,0,"60,277","288,000","-227,723","1,451,000","1,300,000","91,000","1,209,000","454,000","212,000","242,000","2,823,722",16.75,3.73,3.53,106
20181129,2330,台積電,"46,206,207","15,849","10,629,450,003",231.5,231.5,229,229,+,2.5,"34,316,566","30,157,913","4,158,653",0,0,0,"282,000",0,"282,000","-24,000","152,000","198,000","-46,000","300,000","278,000","22,000","4,416,653",16.94,3.77,3.49,106
20181130,2330,台積電,"57,352,957","10,931","12,995,823,319",229.5,231,225.5,225.5,-,3.5,"46,959,796","52,927,884","-5,968,088",0,0,0,0,"75,000","-75,000","891,000","706,000","11,000","695,000","407,000","211,000","196,000","-5,152,088",16.68,3.71,3.55,106
20181203,2330,台積電,"49,612,186","19,747","11,579,966,474",231,235,231,235,+,9.5,"33,540,373","24,957,050","8,583,323",0,0,0,"645,000","65,000","580,000","197,000","568,000","572,000","-4,000","493,000","292,000","201,000","9,360,323",17.38,3.87,3.4,106
20181204,2330,台積電,"41,947,162","12,545","9,791,147,799",233,234.5,231,234,-,1,"33,128,980","33,005,632","123,348",0,0,0,"940,000","339,000","601,000","-1,171,000","116,000","234,000","-118,000","94,000","1,147,000","-1,053,000","-446,652",17.31,3.85,3.42,106
20181205,2330,台積電,"45,634,576","15,703","10,316,394,736",226.5,227.5,225,226,-,8,"26,468,172","35,042,235","-8,574,063",0,0,0,0,"414,000","-414,000","-132,000","427,000","883,000","-456,000","603,000","279,000","324,000","-9,120,063",16.72,3.72,3.54,106
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿Date,證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,本益比,股價淨值比,殖利率,股利年度
20181206,2330,台積電,"40,181,112","15,702","8,853,295,746",220.00,222.00,219.50,220.00,-,6.0,"18,843,272","31,158,932","-12,315,660",0.0,0.0,0.0,"136,000","62,000","74,000","-1,167,000","244,000","1,684,000","-1,440,000","415,000","142,000","273,000","-13,408,660",16.27,3.62,3.64,106
20181207,2330,台積電,"31,997,568","8,315","7,097,739,916",222.50,223.50,220.50,221.00,+,1.0,"23,465,359","26,765,881","-3,300,522",0.0,0.0,0.0,"48,000","58,000","-10,000","1,721,000","289,000","286,000","3,000","1,792,000","74,000","1,718,000","-1,589,522",16.35,3.64,3.62,106
20181210,2330,台積電,"26,229,461","8,650","5,744,814,170",219.50,220.00,218.50,219.00,-,2.0,"17,652,725","22,200,136","-4,547,411",0.0,0.0,0.0,"9,239","207,000","-197,761","-180,000","82,000","180,000","-98,000","87,000","169,000","-82,000","-4,925,172",16.20,3.60,3.65,106
20181211,2330,台積電,"27,395,220","8,509","6,067,551,383",220.00,223.00,219.00,222.50,+,3.5,"20,764,290","20,500,229","264,061",0.0,0.0,0.0,"73,000","53,000","20,000","-197,000","110,000","280,000","-170,000","95,000","122,000","-27,000","87,061",16.46,3.66,3.6,106
20181212,2330,台積電,"32,926,379","9,117","7,418,108,779",223.50,227.00,222.50,226.50,+,4.0,"23,268,992","25,103,693","-1,834,701",0.0,0.0,0.0,"10,000","101,000","-91,000","397,000","966,000","328,000","638,000","216,000","457,000","-241,000","-1,528,701",16.75,3.73,3.53,106
20181213,2330,台積電,"32,433,141","8,635","7,345,479,366",227.00,227.50,225.00,226.00,-,0.5,"21,332,076","23,115,450","-1,783,374",0.0,0.0,0.0,"667,000","23,000","644,000","486,000","101,000","81,000","20,000","689,000","223,000","466,000","-653,374",16.72,3.72,3.54,106
20181214,2330,台積電,"43,226,159","10,454","9,570,070,114",223.00,223.50,220.50,222.50,-,3.5,"27,981,489","35,293,905","-7,312,416",0.0,0.0,0.0,"72,000","50,000","22,000","-1,165,000","181,000","1,029,000","-848,000","141,000","458,000","-317,000","-8,455,416",16.46,3.66,3.6,106
20181217,2330,台積電,"18,964,952","6,449","4,229,977,248",221.00,225.00,220.00,223.50,+,1.0,"15,737,140","12,722,312","3,014,828",0.0,0.0,0.0,0,"35,000","-35,000","-11,000","3,000","136,000","-133,000","262,000","140,000","122,000","2,968,828",16.53,3.68,3.58,106
20181218,2330,台積電,"30,270,541","10,521","6,713,448,829",221.00,223.00,220.50,222.50,-,1.0,"23,567,648","25,338,304","-1,770,656",0.0,0.0,0.0,"218,000","580,000","-362,000","305,000","91,000","68,000","23,000","649,000","367,000","282,000","-1,827,656",16.46,3.66,3.6,106
20181219,2330,台積電,"23,415,082","7,875","5,255,393,450",222.00,225.50,222.00,225.50,+,3.0,"19,271,010","16,115,025","3,155,985",0.0,0.0,0.0,"520,000","249,000","271,000","-492,000","19,000","217,000","-198,000","171,000","465,000","-294,000","2,934,985",16.68,3.71,3.55,106
20181220,2330,台積電,"38,697,116","10,528","8,573,665,030",221.00,222.50,221.00,221.00,-,4.5,"22,593,374","33,565,690","-10,972,316",0.0,0.0,0.0,"273,000","107,000","166,000","359,785","551,000","202,000","349,000","196,000","185,215","10,785","-10,446,531",16.35,3.64,3.62,106
20181221,2330,台積電,"46,947,532","9,554","10,401,202,852",219.00,224.00,219.00,223.50,+,2.5,"35,564,870","36,874,161","-1,309,291",0.0,0.0,0.0,"98,000","349,000","-251,000","-321,412","213,000","412,000","-199,000","362,000","484,412","-122,412","-1,881,703",16.53,3.68,3.58,106
20181222,2330,台積電,"5,185,247","2,229","1,145,814,834",220.00,221.50,220.00,221.50,-,2.0,"704,000","3,202,000","-2,498,000",0.0,0.0,0.0,"13,000",0,"13,000","-243,000","68,000","219,000","-151,000","71,000","163,000","-92,000","-2,728,000",16.38,3.65,3.61,106
20181224,2330,台積電,"23,376,100","6,122","5,151,549,100",221.50,221.50,219.50,220.00,-,1.5,"13,347,100","20,839,000","-7,491,900",0.0,0.0,0.0,"25,000","53,000","-28,000","36,000","39,000","14,000","25,000","196,000","185,000","11,000","-7,483,900",16.27,3.62,3.64,106
20181225,2330,台積電,"19,402,777","8,065","4,198,767,163",215.50,218.00,215.00,217.50,-,2.5,"6,475,100","11,927,000","-5,451,900",0.0,0.0,0.0,"99,238","596,869","-497,631","-1,896,000","71,000","1,284,000","-1,213,000","48,000","731,000","-683,000","-7,845,531",16.09,3.58,3.68,106
20181226,2330,台積電,"16,893,259","6,998","3,678,108,462",218.50,219.50,216.00,216.50,-,1.0,"10,301,000","10,342,000","-41,000",0.0,0.0,0.0,"44,000","375,000","-331,000","-946,000","103,000","979,000","-876,000","255,000","325,000","-70,000","-1,318,000",16.01,3.56,3.7,106
20181227,2330,台積電,"21,915,484","9,531","4,874,845,852",222.00,224.00,220.50,223.00,+,6.5,"17,366,274","8,399,626","8,966,648",0.0,0.0,0.0,"36,000","70,000","-34,000","24,000","197,000","857,000","-660,000","819,000","135,000","684,000","8,956,648",16.49,3.67,3.59,106
20181228,2330,台積電,"30,156,773","10,247","6,762,447,425",223.50,225.50,222.50,225.50,+,2.5,"26,290,469","15,011,011","11,279,458",0.0,0.0,0.0,"21,000","63,000","-42,000","-1,059,000","25,000","623,000","-598,000","184,000","645,000","-461,000","10,178,458",16.68,3.71,3.55,106

