DateTime,Date,Volume,Transaction,Value,Open,High,Low,Dir,Change,ForeignBuy,ForeignSell,ForeignNet,TrustBuy,TrustSell,TrustNet,DealerNet,DealerBuy,DealerSell,InvestorsNet,PE-Ratio,PBR,Yield,Close
2016-05-30,20160530,38311828,11762,6001068751,157.0,158.0,155.0,+,0.5,33433000.0,14788341.0,18644659.0,0,87000,-87000,353000,1153000.0,800000.0,18910659,13.93,3.18,3.82,157.0
2016-05-31,20160531,70177201,11056,10968771725,156.5,157.5,155.0,-,0.5,63495525.0,54960929.0,8534596.0,123000,177985,-54985,-27000,1443000.0,1470000.0,8452611,13.89,3.17,3.83,156.5
2016-06-01,20160601,27743096,9500,4386766007,156.0,159.0,156.0,+,2.5,25491427.0,12479399.0,13012028.0,18000,63000,-45000,-620000,334000.0,954000.0,12347028,14.11,3.22,3.77,159.0
2016-06-02,20160602,21999904,7933,3500288755,159.0,160.0,158.0, ,0.0,20064416.0,13207744.0,6856672.0,90000,130000,-40000,-447000,224000.0,671000.0,6369672,14.11,3.22,3.77,159.0
2016-06-03,20160603,32020341,10969,5124469706,159.0,160.5,159.0,+,1.5,29889000.0,12909821.0,16979179.0,78000,249000,-171000,-289000,146000.0,435000.0,16519179,14.24,3.25,3.74,160.5
2016-06-04,20160604,2631269,1428,420392883,160.0,160.0,159.5,-,0.5,820300.0,68000.0,752300.0,189000,897000,-708000,646000,649000.0,3000.0,690300,14.2,3.24,3.75,160.0
2016-06-06,20160606,28898951,8667,4651663660,161.0,162.0,160.0,+,1.0,25582500.0,14280829.0,11301671.0,195000,300000,-105000,72000,814000.0,742000.0,11268671,14.29,3.26,3.73,161.0
2016-06-07,20160607,47573770,12269,7726094806,161.5,163.5,161.0,+,1.0,42228155.0,24398499.0,17829656.0,168000,149534,18466,536000,1162000.0,626000.0,18384122,14.37,3.28,3.7,162.0
2016-06-08,20160608,45587946,15173,7522713617,164.0,166.0,163.5,+,3.5,38003430.0,18869025.0,19134405.0,171000,288000,-117000,-54000,858000.0,912000.0,18963405,14.69,3.35,3.63,165.5
2016-06-13,20160613,54689228,14466,8843806836,161.0,162.5,161.0,-,3.5,40653262.0,49534120.0,-8880858.0,59000,485000,-426000,1842000,2269000.0,427000.0,-7464858,14.37,3.28,3.7,162.0
2016-06-14,20160614,27823266,10951,4508801432,161.0,163.0,161.0, ,0.0,20536962.0,16903800.0,3633162.0,37000,490000,-453000,1950000,2512000.0,562000.0,5130162,14.37,3.28,3.7,162.0
2016-06-15,20160615,29328888,9142,4763332856,162.0,163.0,161.0,+,1.0,23694422.0,18542311.0,5152111.0,25000,11000,14000,1996000,2660000.0,664000.0,7162111,14.46,3.3,3.68,163.0
2016-06-16,20160616,36957340,7324,5942664024,161.5,162.5,159.5,-,2.5,22402608.0,33055951.0,-10653343.0,0,258000,-258000,1960000,2757000.0,797000.0,-8951343,14.24,3.25,3.74,160.5
2016-06-17,20160617,31326264,9885,5117145004,162.5,164.5,162.0,+,2.5,27269959.0,19594378.0,7675581.0,3000,311552,-308552,-306250,1730000.0,2036250.0,7060779,14.46,3.3,3.68,163.0
2016-06-20,20160620,24949407,8639,4090155341,164.5,165.0,163.0, ,0.0,16588000.0,16953788.0,-365788.0,124000,49000,75000,2249240,2960240.0,711000.0,1958452,14.46,3.3,3.68,163.0
2016-06-21,20160621,28042486,10369,4621986401,164.0,165.5,163.5,+,2.5,22304264.0,10639240.0,11665024.0,5000,14000,-9000,555000,2159000.0,1604000.0,12211024,14.69,3.35,3.63,165.5
2016-06-22,20160622,30409069,8180,5013175385,164.5,166.0,163.5,+,0.5,23227081.0,18900658.0,4326423.0,45000,50000,-5000,2583000,4043000.0,1460000.0,6904423,14.73,3.36,3.61,166.0
2016-06-23,20160623,22592551,8298,3715357864,165.5,166.0,164.0,-,2.0,14661844.0,12834634.0,1827210.0,25000,40000,-15000,2898000,3488000.0,590000.0,4710210,14.55,3.32,3.66,164.0
2016-06-24,20160624,86994060,27192,13854488100,164.0,164.0,154.5,-,5.0,25966394.0,65301916.0,-39335522.0,60000,740000,-680000,9460000,11413000.0,1953000.0,-30555522,14.11,3.22,3.77,159.0
2016-06-27,20160627,43401750,17925,6739714431,154.5,156.0,154.0,X,0.0,22744968.0,16441103.0,6303865.0,645000,170000,475000,-5051000,519000.0,5570000.0,1727865,13.8,3.15,3.86,155.5
2016-06-28,20160628,39095886,12685,6111752511,155.5,157.5,155.0,+,1.5,27700980.0,14021531.0,13679449.0,346000,124000,222000,-1615000,291000.0,1906000.0,12286449,13.93,3.18,3.82,157.0
2016-06-29,20160629,32131574,12754,5108302566,158.5,160.0,158.0,+,2.0,24805803.0,9817128.0,14988675.0,196000,146000,50000,-1454000,146000.0,1600000.0,13584675,14.11,3.22,3.77,159.0
2016-06-30,20160630,42854433,14833,6916567646,161.0,163.0,159.5,+,3.5,38911000.0,13716140.0,25194860.0,100000,126000,-26000,-2767000,293000.0,3060000.0,22401860,14.42,3.29,3.69,162.5
2016-07-01,20160701,36577822,13186,6042239175,164.5,166.0,163.5,+,3.5,31893180.0,8607417.0,23285763.0,20000,149000,-129000,-1686000,285000.0,1971000.0,21470763,14.73,3.36,3.61,166.0
2016-07-04,20160704,25968655,9484,4302829364,165.5,166.5,164.5, ,0.0,21834493.0,9455705.0,12378788.0,103000,286000,-183000,-985000,282000.0,1267000.0,11210788,14.73,3.36,3.61,166.0
2016-07-05,20160705,16422882,6930,2697844648,165.0,165.5,164.0,-,2.0,11148224.0,9044653.0,2103571.0,44000,929000,-885000,231000,541000.0,310000.0,1449571,14.55,3.32,3.66,164.0
2016-07-06,20160706,35100107,12026,5661722124,163.0,163.0,160.5,-,2.5,16246178.0,27589757.0,-11343579.0,22000,711000,-689000,1252000,1764000.0,512000.0,-10780579,14.33,3.27,3.72,161.5
2016-07-07,20160707,24442273,9726,4009459272,163.5,165.0,163.0,+,3.0,14505000.0,8718208.0,5786792.0,46000,215000,-169000,-1663000,220000.0,1883000.0,3954792,14.6,3.33,3.65,164.5
2016-07-11,20160711,53434920,14951,9066254650,170.0,170.5,168.5,+,5.5,47277438.0,21126360.0,26151078.0,144000,463000,-319000,-5609000,779000.0,6388000.0,20223078,15.08,3.44,3.53,170.0
2016-07-12,20160712,42128936,15021,7177356520,171.0,171.5,169.5,+,1.0,34332800.0,18233356.0,16099444.0,275000,252000,23000,-627000,421000.0,1048000.0,15495444,15.17,3.46,3.51,171.0
2016-07-13,20160713,51719990,17109,8708079977,169.5,170.0,167.0,-,2.5,31722000.0,44799151.0,-13077151.0,101000,820000,-719000,1429000,2043000.0,614000.0,-12367151,14.95,3.41,3.56,168.5
2016-07-14,20160714,36131819,12414,6094183541,167.0,170.0,167.0,+,0.5,31153055.0,22841188.0,8311867.0,202000,615000,-413000,-2820000,500000.0,3320000.0,5078867,15.0,3.42,3.55,169.0
2016-07-15,20160715,41822109,13283,7039081421,168.0,169.5,166.5,+,0.5,30446034.0,27588997.0,2857037.0,6522,1094000,-1087478,587000,1265000.0,678000.0,2356559,15.04,3.43,3.54,169.5
2016-07-18,20160718,24774059,6898,4188965471,168.0,170.0,168.0, ,0.0,21340350.0,15219367.0,6120983.0,57000,655000,-598000,394000,825000.0,431000.0,5916983,15.04,3.43,3.54,169.5
2016-07-19,20160719,43707370,12495,7424369044,170.5,170.5,169.0,+,1.0,40614000.0,30694014.0,9919986.0,235000,1030026,-795026,-87000,517000.0,604000.0,9037960,15.13,3.45,3.52,170.5
2016-07-20,20160720,39076857,14235,6633505533,170.0,170.5,169.0,-,0.5,36384798.0,23358822.0,13025976.0,240000,211778,28222,-880000,789000.0,1669000.0,12174198,15.08,3.44,3.53,170.0
2016-07-21,20160721,35220658,12625,6034355320,171.0,172.0,170.0,+,2.0,31531859.0,19791781.0,11740078.0,9000,623275,-614275,137000,701000.0,564000.0,11262803,15.26,3.48,3.49,172.0
2016-07-22,20160722,29804436,9643,5106380820,172.0,172.0,170.5,-,1.0,26222100.0,20479050.0,5743050.0,400000,576000,-176000,-1407000,272000.0,1679000.0,4160050,15.17,3.46,3.51,171.0
2016-07-25,20160725,27180811,9757,4645419181,172.0,173.0,169.0,+,0.5,19083712.0,14611139.0,4472573.0,998000,125000,873000,-124000,639000.0,763000.0,5221573,15.22,3.47,3.5,171.5
2016-07-26,20160726,32736383,12399,5634149876,172.0,173.0,171.5,+,1.5,28454000.0,18930751.0,9523249.0,342000,408000,-66000,-19000,197000.0,216000.0,9438249,15.35,3.5,3.47,173.0
2016-07-27,20160727,36108136,10896,6318691514,175.0,176.0,174.5,+,2.0,30901000.0,13082000.0,17819000.0,4000,83000,-79000,-451000,322000.0,773000.0,17289000,15.53,3.55,3.43,175.0
2016-07-28,20160728,31138296,9647,5464444857,175.0,176.5,173.0,+,1.5,28000740.0,17140500.0,10860240.0,295039,55000,240039,-1166000,194000.0,1360000.0,9934279,15.66,3.58,3.4,176.5
2016-07-29,20160729,30008528,8686,5229445495,177.0,177.0,172.5,-,4.0,19460572.0,22171100.0,-2710528.0,59542,318000,-258458,1368000,1947000.0,579000.0,-1600986,15.31,3.49,3.48,172.5
2016-08-01,20160801,34703892,11713,6112481446,175.0,177.0,174.5,+,4.5,31465680.0,17177350.0,14288330.0,272000,50000,222000,-3047995,255005.0,3303000.0,11462335,15.71,3.59,3.39,177.0
2016-08-02,20160802,15366106,6097,2707287048,177.5,177.5,175.5,-,1.0,12022408.0,11269265.0,753143.0,0,609000,-609000,456995,630995.0,174000.0,601138,15.62,3.57,3.41,176.0
2016-08-03,20160803,21652236,8267,3745324328,172.5,174.0,172.0,-,3.5,8386377.0,18406242.0,-10019865.0,78000,240000,-162000,1717000,1911000.0,194000.0,-8464865,15.31,3.49,3.48,172.5
2016-08-04,20160804,14292159,4503,2481942916,173.0,174.5,172.5,+,2.0,11306582.0,9392386.0,1914196.0,136000,268686,-132686,-763000,146000.0,909000.0,1018510,15.85,3.78,3.44,174.5
2016-08-05,20160805,25803777,8212,4555686581,175.0,177.5,174.0,+,2.5,22046585.0,9004704.0,13041881.0,0,361000,-361000,-2658002,268998.0,2927000.0,10022879,16.08,3.84,3.39,177.0
2016-08-08,20160808,16241757,5032,2882438800,178.0,178.0,176.5,+,1.0,12057250.0,9536476.0,2520774.0,195000,137000,58000,-510000,145000.0,655000.0,2068774,16.17,3.86,3.37,178.0
2016-08-09,20160809,16443465,6767,2940137770,178.5,179.5,177.0,+,0.5,13851000.0,8604888.0,5246112.0,346000,254000,92000,-1136433,158567.0,1295000.0,4201679,16.21,3.87,3.36,178.5
2016-08-10,20160810,19307662,5979,3453612114,179.0,179.5,178.0,+,1.0,16631055.0,14296365.0,2334690.0,110000,279000,-169000,108000,401000.0,293000.0,2273690,16.3,3.89,3.34,179.5
2016-08-11,20160811,28216223,9250,4982106809,177.5,178.0,175.5,-,3.0,15187002.0,23647410.0,-8460408.0,94000,464000,-370000,760435,1089435.0,329000.0,-8069973,16.03,3.83,3.4,176.5
2016-08-12,20160812,23986752,7860,4264514880,178.5,178.5,177.0,+,1.0,22438500.0,16360311.0,6078189.0,19000,263000,-244000,-1019000,152000.0,1171000.0,4815189,16.12,3.85,3.38,177.5
2016-08-15,20160815,13660192,4907,2438220101,178.5,179.0,177.5,+,1.5,12101571.0,7480199.0,4621372.0,0,113000,-113000,-330000,106000.0,436000.0,4178372,16.26,3.88,3.35,179.0
2016-08-16,20160816,34284274,10692,6042810224,178.0,179.0,175.0,-,3.5,20886324.0,30458203.0,-9571879.0,46000,343000,-297000,2026000,2275000.0,249000.0,-7842879,15.94,3.8,3.42,175.5
2016-08-17,20160817,24169622,8245,4272164742,177.0,177.5,176.0,+,1.5,20856545.0,13935934.0,6920611.0,0,554000,-554000,-2411000,79000.0,2490000.0,3955611,16.08,3.84,3.39,177.0
2016-08-18,20160818,27899726,9690,4897229556,176.0,176.5,175.0,-,1.0,18911026.0,16393560.0,2517466.0,0,385000,-385000,738000,986000.0,248000.0,2870466,15.99,3.81,3.41,176.0
2016-08-19,20160819,23496710,8233,4116962848,177.0,177.5,174.0,-,1.5,15963111.0,16865063.0,-901952.0,0,974000,-974000,-642000,371000.0,1013000.0,-2517952,15.85,3.78,3.44,174.5
2016-08-22,20160822,21822066,7785,3765989158,173.0,174.0,171.5,-,1.5,11631800.0,17992214.0,-6360414.0,6000,121000,-115000,959000,1219000.0,260000.0,-5516414,15.71,3.75,3.47,173.0
2016-08-23,20160823,21467596,6651,3742518814,174.0,175.0,173.5,+,1.0,18945305.0,15690984.0,3254321.0,0,419000,-419000,-702000,266000.0,968000.0,2133321,15.8,3.77,3.45,174.0
2016-08-24,20160824,12532486,4272,2182702578,175.0,175.5,173.5,-,0.5,9767462.0,9594643.0,172819.0,22000,170000,-148000,-303000,332000.0,635000.0,-278181,15.76,3.76,3.46,173.5
2016-08-25,20160825,23973648,8613,4223271748,175.0,177.0,174.5,+,3.5,20326200.0,10970611.0,9355589.0,99000,244000,-145000,-285000,533000.0,818000.0,8925589,16.08,3.84,3.39,177.0
2016-08-26,20160826,15804932,4529,2788761532,175.0,177.0,175.0, ,0.0,13625227.0,13178039.0,447188.0,26000,455000,-429000,908000,992000.0,84000.0,926188,16.08,3.84,3.39,177.0
2016-08-29,20160829,16967254,5102,2980249547,175.0,177.0,174.0,-,0.5,11932200.0,14124774.0,-2192574.0,0,83000,-83000,97000,814000.0,717000.0,-2178574,16.03,3.83,3.4,176.5
2016-08-30,20160830,19752234,5559,3452895298,176.0,176.5,174.0,-,2.0,10924426.0,18307073.0,-7382647.0,178000,421000,-243000,1581000,1756000.0,175000.0,-6044647,15.85,3.78,3.44,174.5
2016-08-31,20160831,42461245,6850,7408331135,176.5,177.0,174.5,+,1.5,40856462.0,32390659.0,8465803.0,79683,125000,-45317,-2932000,226000.0,3158000.0,5488486,15.99,3.81,3.41,176.0
2016-09-01,20160901,26101335,7279,4486398290,176.0,176.0,173.0,-,2.5,14319291.0,22894591.0,-8575300.0,623902,155000,468902,704000,1733000.0,1029000.0,-7402398,15.76,3.76,3.46,173.5
2016-09-02,20160902,19489130,6315,3368711120,176.5,176.5,174.0,+,1.0,16370730.0,14161640.0,2209090.0,8000,70000,-62000,-598000,284000.0,882000.0,1549090,15.85,3.78,3.44,174.5
2016-09-05,20160905,27982906,6513,4884204996,176.5,177.5,176.5,+,2.0,25908000.0,17930000.0,7978000.0,197000,47000,150000,114000,482000.0,368000.0,8242000,16.03,3.83,3.4,176.5
2016-09-06,20160906,29646892,9498,5218919616,177.0,179.0,176.5,+,2.5,24051362.0,17068034.0,6983328.0,47000,20000,27000,-717000,451000.0,1168000.0,6293328,16.26,3.88,3.35,179.0
2016-09-07,20160907,50851477,19497,9311446211,180.5,185.0,180.0,+,5.0,32346400.0,25070806.0,7275594.0,635000,434000,201000,57578,1179578.0,1122000.0,7534172,16.71,3.99,3.26,184.0
2016-09-08,20160908,30307949,10923,5555013307,182.5,184.5,182.5,-,1.0,21571400.0,20575979.0,995421.0,123000,244000,-121000,521000,987000.0,466000.0,1395421,16.62,3.97,3.28,183.0
2016-09-09,20160909,30635512,8177,5518555160,181.0,181.0,179.5,-,3.5,16483037.0,26986096.0,-10503059.0,40000,97000,-57000,1943422,2138000.0,194578.0,-8616637,16.3,3.89,3.34,179.5
2016-09-10,20160910,15470223,5804,2747098264,177.0,179.0,176.0,-,1.5,168000.0,8603800.0,-8435800.0,50000,120000,-70000,-1997274,738000.0,2735274.0,-10503074,16.17,3.86,3.37,178.0
2016-09-12,20160912,42751708,14891,7504512206,177.5,177.5,174.0,-,3.0,16791309.0,38867194.0,-22075885.0,24000,331000,-307000,2127274,2375000.0,247726.0,-20255611,15.89,3.79,3.43,175.0
2016-09-13,20160913,38438582,11379,6736154003,176.5,176.5,173.5, ,0.0,24167000.0,32967412.0,-8800412.0,2000,69483,-67483,876000,1318000.0,442000.0,-7991895,15.89,3.79,3.43,175.0
2016-09-14,20160914,52966216,11689,9216408104,174.0,176.0,173.5,-,1.5,31136480.0,50379189.0,-19242709.0,319000,38000,281000,306000,1105000.0,799000.0,-18655709,15.76,3.76,3.46,173.5
2016-09-19,20160919,57296972,19155,10375685848,179.5,183.0,178.5,+,9.0,43490039.0,24171843.0,19318196.0,366000,75000,291000,-2538510,297490.0,2836000.0,17070686,16.58,3.96,3.29,182.5
2016-09-20,20160920,23647416,8140,4319888712,182.0,183.5,181.5,+,0.5,17623339.0,13471087.0,4152252.0,127000,254000,-127000,591510,1375510.0,784000.0,4616762,16.62,3.97,3.28,183.0
2016-09-21,20160921,26261794,8483,4805884782,181.0,184.0,180.5,+,1.0,22452572.0,16487633.0,5964939.0,181000,23000,158000,-1626000,257000.0,1883000.0,4496939,16.71,3.99,3.26,184.0
2016-09-22,20160922,21213260,8939,3921937500,185.0,185.5,183.5,+,1.5,17174230.0,8344831.0,8829399.0,701000,293000,408000,-645000,293000.0,938000.0,8592399,16.85,4.02,3.23,185.5
2016-09-23,20160923,23141189,9042,4313995664,185.0,187.5,184.5,+,2.0,20031389.0,13092453.0,6938936.0,5000,84000,-79000,-333000,404000.0,737000.0,6526936,17.03,4.06,3.2,187.5
2016-09-26,20160926,25218996,7882,4635639758,183.5,185.0,183.0,-,4.5,13914593.0,20479924.0,-6565331.0,62000,299000,-237000,1276000,2175000.0,899000.0,-5526331,16.62,3.97,3.28,183.0
2016-09-29,20160929,57778769,15213,10764097342,185.5,187.5,185.5,+,2.5,53547830.0,38287337.0,15260493.0,87000,58000,29000,-1045000,562000.0,1607000.0,14244493,16.85,4.02,3.23,185.5
2016-09-30,20160930,45163412,11548,8309463356,185.5,186.5,182.5,-,3.0,30956276.0,34425079.0,-3468803.0,1002946,58000,944946,580500,1915000.0,1334500.0,-1943357,16.58,3.96,3.29,182.5
2016-10-03,20161003,18987856,6733,3525971989,186.0,186.5,184.5,+,3.5,15869542.0,10372951.0,5496591.0,317000,206000,111000,-527000,509000.0,1036000.0,5080591,16.89,4.03,3.23,186.0
2016-10-04,20161004,17139682,6392,3191090272,185.0,187.0,185.0,+,1.0,15083354.0,12448545.0,2634809.0,16000,215000,-199000,312000,564000.0,252000.0,2747809,16.98,4.05,3.21,187.0
2016-10-05,20161005,19144379,6115,3549073494,186.0,186.0,184.5,-,1.0,13491046.0,11909838.0,1581208.0,0,606000,-606000,1054000,2302000.0,1248000.0,2029208,16.89,4.03,3.23,186.0
2016-10-06,20161006,15715729,6847,2928528801,185.0,187.5,185.0,+,1.5,12355858.0,10266128.0,2089730.0,191000,72000,119000,-335000,376000.0,711000.0,1873730,17.03,4.06,3.2,187.5
2016-10-07,20161007,15870415,6887,2969715475,188.0,188.0,186.0,+,0.5,11069861.0,7490894.0,3578967.0,252000,163000,89000,-873000,316000.0,1189000.0,2794967,17.08,4.07,3.19,188.0
2016-10-11,20161011,31107793,10879,5874765484,191.0,191.0,186.0,-,0.5,17690458.0,20489691.0,-2799233.0,476000,312000,164000,232000,1982000.0,1750000.0,-2403233,17.03,4.06,3.2,187.5
2016-10-12,20161012,24592212,7805,4625439668,186.5,190.0,186.0,+,2.0,18930000.0,17146464.0,1783536.0,59000,296000,-237000,591500,1515500.0,924000.0,2138036,17.21,4.11,3.17,189.5
2016-10-13,20161013,40728212,13817,7675208676,190.5,191.0,187.0,-,1.0,20560070.0,35677402.0,-15117332.0,139000,225000,-86000,3345000,4453000.0,1108000.0,-11858332,17.12,4.09,3.18,188.5
2016-10-14,20161014,34340209,13583,6450978969,187.0,189.0,186.5,-,0.5,10948500.0,20966790.0,-10018290.0,61000,516000,-455000,-1631000,856000.0,2487000.0,-12104290,17.08,4.07,3.19,188.0
2016-10-17,20161017,37878270,9908,7051992670,186.5,187.5,185.0,-,1.5,26162522.0,29964304.0,-3801782.0,42000,64000,-22000,395000,2025000.0,1630000.0,-3428782,16.94,4.04,3.22,186.5
2016-10-18,20161018,40651809,8180,7582450283,186.5,187.0,185.5,+,0.5,32774416.0,34732703.0,-1958287.0,336000,110000,226000,1100000,1399000.0,299000.0,-632287,16.98,4.05,3.21,187.0
2016-10-19,20161019,38143867,8834,7206475473,187.5,189.5,187.5,+,2.5,33114257.0,24072254.0,9042003.0,165000,122000,43000,-926000,840000.0,1766000.0,8159003,17.21,4.11,3.17,189.5
2016-10-20,20161020,15736203,4787,2989556440,189.5,190.5,189.0,+,1.0,13170000.0,7322295.0,5847705.0,672000,354000,318000,-934000,226000.0,1160000.0,5231705,17.3,4.13,3.15,190.5
2016-10-21,20161021,22316844,8198,4246605266,191.0,192.0,188.5,-,2.0,15000237.0,16121730.0,-1121493.0,169000,264000,-95000,1430500,2662500.0,1232000.0,214007,17.12,4.09,3.18,188.5
2016-10-24,20161024,14381349,5860,2742131352,191.0,191.0,189.5,+,2.5,12006971.0,9301265.0,2705706.0,304000,18000,286000,-473000,185000.0,658000.0,2518706,17.35,4.14,3.14,191.0
2016-10-25,20161025,19145940,7455,3680309682,192.0,193.0,191.0,+,2.0,16028552.0,10637170.0,5391382.0,123000,536000,-413000,-562500,500500.0,1063000.0,4415882,17.53,4.18,3.11,193.0
2016-10-26,20161026,24885036,7594,4758575792,190.5,192.5,190.5,-,1.5,16771179.0,22713346.0,-5942167.0,101000,110000,-9000,1077000,1184000.0,107000.0,-4874167,17.39,4.15,3.13,191.5
2016-10-27,20161027,26883192,9385,5089143513,191.5,191.5,188.5,-,3.0,10161575.0,25184684.0,-15023109.0,186144,112000,74144,3039000,3121000.0,82000.0,-11909965,17.12,4.09,3.18,188.5
2016-10-28,20161028,33106885,6562,6268990744,189.5,190.0,188.5,+,1.0,27566142.0,28205900.0,-639758.0,177000,57000,120000,-950000,769000.0,1719000.0,-1469758,17.21,4.11,3.17,189.5
2016-10-31,20161031,25830651,6560,4871340189,189.0,190.5,186.5,-,1.0,16954800.0,20964975.0,-4010175.0,39000,26300,12700,-85000,1750000.0,1835000.0,-4082475,17.12,4.09,3.18,188.5
2016-11-01,20161101,15128851,5917,2854597839,188.5,189.5,187.5,+,1.0,11223423.0,11286517.0,-63094.0,0,50524,-50524,1108830,1360830.0,252000.0,995212,17.21,4.11,3.17,189.5
2016-11-02,20161102,16529619,7380,3085447900,187.5,188.0,186.0,-,3.5,4866348.0,13126148.0,-8259800.0,369000,11994,357006,630000,789000.0,159000.0,-7272794,16.89,4.03,3.23,186.0
2016-11-03,20161103,25531563,7976,4724824155,185.5,186.5,184.5,-,1.5,10791504.0,19976720.0,-9185216.0,37000,249000,-212000,854170,1277000.0,422830.0,-8543046,16.76,4.0,3.25,184.5
2016-11-04,20161104,15107076,7260,2791857480,184.5,186.0,184.0, ,0.0,7645500.0,12390589.0,-4745089.0,175500,369000,-193500,-156000,382000.0,538000.0,-5094589,16.76,4.0,3.25,184.5
2016-11-07,20161107,21430225,7934,4023208624,186.5,189.0,186.0,+,4.5,11770557.0,12253724.0,-483167.0,235000,124000,111000,-1583000,682000.0,2265000.0,-1955167,17.17,4.1,3.17,189.0
2016-11-08,20161108,15954387,6225,3011077756,190.0,190.0,188.0,-,0.5,9322625.0,10753405.0,-1430780.0,91000,228000,-137000,1070000,1402000.0,332000.0,-497780,17.12,4.09,3.18,188.5
2016-11-09,20161109,55579000,22278,10245544000,190.0,190.5,182.0,-,6.5,12791271.0,42661493.0,-29870222.0,263000,410000,-147000,1041000,3578000.0,2537000.0,-28976222,15.38,3.68,3.3,182.0
2016-11-10,20161110,38869432,13292,7258713102,187.0,188.0,185.5,+,3.5,23691240.0,27893442.0,-4202202.0,299000,30000,269000,2352000,2767000.0,415000.0,-1581202,15.68,3.75,3.23,185.5
2016-11-11,20161111,67636187,19522,12291321069,181.5,183.0,181.0,-,4.0,28291759.0,59824694.0,-31532935.0,602000,378000,224000,-196000,999000.0,1195000.0,-31504935,15.34,3.67,3.31,181.5
2016-11-14,20161114,48032589,14717,8680850609,181.0,182.0,180.0,-,1.0,12802253.0,42513345.0,-29711092.0,40000,203874,-163874,2092000,2613000.0,521000.0,-27782966,15.26,3.65,3.32,180.5
2016-11-15,20161115,33528517,11312,6055348577,179.5,182.0,179.0,-,0.5,12993701.0,25813534.0,-12819833.0,282000,69133,212867,-959000,833000.0,1792000.0,-13565966,15.22,3.64,3.33,180.0
2016-11-16,20161116,35293770,10900,6403374640,180.5,183.0,180.0, ,0.0,16755249.0,28332493.0,-11577244.0,526000,269000,257000,1204000,2309000.0,1105000.0,-10116244,15.22,3.64,3.33,180.0
2016-11-17,20161117,23256023,5234,4214237980,182.0,182.5,180.5,+,1.5,15029331.0,19920000.0,-4890669.0,100840,96000,4840,-187000,627000.0,814000.0,-5072829,15.34,3.67,3.31,181.5
2016-11-18,20161118,23731433,6949,4291503493,181.5,181.5,180.0,-,0.5,12349000.0,22150528.0,-9801528.0,55000,100000,-45000,979000,1450000.0,471000.0,-8867528,15.3,3.66,3.31,181.0
