DateTime,Volume,Transaction,Open,High,Low,Close,Dir,Change,ForeignBuy,ForeignSell,ForeignNet,TrustBuy,TrustSell,TrustNet,DealerNet,DealerBuy,DealerSell,InvestorsNet,PE-Ratio,PBR,Yield,ForeignVol,TrustVol,DealerVol,InvestorsVol,Pattern,Trend,InvestorsNet_Dir,ForeignNet_Dir,TrustNet_Dir,DealerNet_Dir,Dir2
2014-10-16,46431,10408,121.5,124.0,120.0,121.5, ,0.0,24742,28236,-3494,1098,63,1035,338,1677,1339,-2121,15.42,3.59,2.46,52978,1161,3016,57155,0,1,0,0,1,1,0
2014-10-17,92077,17100,125.0,125.5,123.5,123.5,+,2.0,78717,58074,20642,1917,130,1787,-2796,482,3278,19633,15.67,3.65,2.42,136791,2047,3760,142598,0,0,1,1,1,0,1
2014-10-20,38619,10285,125.0,126.0,124.5,126.0,+,2.5,33849,22297,11552,521,306,215,-139,453,592,11628,15.99,3.73,2.37,56147,827,1045,58019,0,0,1,1,1,0,1
2014-10-21,25647,5980,126.0,126.0,124.5,125.0,-,1.0,20427,20727,-299,680,71,609,-101,191,292,208,15.86,3.7,2.39,41155,751,483,42389,0,0,1,0,1,0,2
2014-10-22,65855,18767,127.5,129.0,127.5,129.0,+,4.0,56405,10325,46080,497,50,447,-853,1195,2048,45674,16.37,3.82,2.32,66731,547,3243,70521,0,0,1,1,1,0,1
2014-10-23,28085,7546,128.0,128.5,127.5,127.5,-,1.5,22017,17964,4053,846,567,279,-420,348,768,3911,16.18,3.77,2.35,39982,1413,1116,42511,0,0,1,1,1,0,2
2014-10-24,42161,11207,127.0,127.5,125.0,125.5,-,2.0,26996,33802,-6806,104,0,104,720,1334,614,-5982,15.93,3.71,2.38,60798,104,1948,62850,0,1,0,0,1,1,2
2014-10-27,25145,6666,126.5,128.0,126.5,128.0,+,2.5,20830,11840,8989,366,62,304,-462,416,878,8831,16.24,3.79,2.34,32670,428,1294,34392,0,0,1,1,1,0,1
2014-10-28,35018,9193,129.0,129.5,127.5,128.0, ,0.0,30233,12065,18168,357,252,105,-1554,643,2197,16719,16.24,3.79,2.34,42298,609,2840,45747,0,1,1,1,1,0,0
2014-10-29,34860,9425,129.0,129.5,128.0,129.0,+,1.0,31111,15128,15983,178,0,178,575,819,244,16736,16.37,3.82,2.32,46239,178,1063,47480,0,0,1,1,1,1,1
2014-10-30,35723,6368,128.5,129.0,127.0,128.5,-,0.5,28088,16077,12010,1213,200,1013,702,962,260,13725,16.31,3.8,2.33,44165,1413,1222,46800,0,0,1,1,1,1,2
2014-10-31,42413,8496,128.0,130.5,127.5,130.5,+,2.0,37207,22323,14884,84,299,-215,-16,668,684,14653,16.56,3.86,2.29,59530,383,1352,61265,0,0,1,1,0,0,1
2014-11-03,45307,9263,132.0,132.5,130.5,131.0,+,0.5,39554,14870,24683,326,307,19,-827,498,1325,23875,16.62,3.87,2.28,54425,633,1823,56881,0,0,1,1,1,0,1
2014-11-04,32566,8649,132.0,132.0,131.0,132.0,+,1.0,30003,11714,18288,154,0,154,-1101,355,1456,17341,16.75,3.9,2.27,41717,154,1811,43682,0,0,1,1,1,0,1
2014-11-05,22638,6894,131.5,132.0,131.0,132.0, ,0.0,21204,9934,11270,0,84,-84,49,367,318,11235,16.75,3.9,2.27,31138,84,685,31907,0,0,1,1,0,1,0
2014-11-06,28559,7600,132.5,132.5,131.5,132.0, ,0.0,25281,10073,15208,454,58,396,-232,1162,1394,15371,16.75,3.9,2.27,35354,512,2556,38423,0,0,1,1,1,0,0
2014-11-07,17385,4984,131.5,131.5,130.5,131.0,-,1.0,13824,9528,4295,69,170,-101,636,889,253,4830,16.62,3.87,2.28,23352,239,1142,24733,0,1,1,1,0,1,2
2014-11-10,43174,14569,132.5,134.5,132.0,134.5,+,3.5,38711,9850,28861,788,10,778,-1252,270,1522,28387,17.07,3.98,2.22,48561,798,1792,51151,0,0,1,1,1,0,1
2014-11-11,20484,7515,135.0,135.0,133.0,134.0,-,0.5,16312,9637,6674,306,107,199,-1193,483,1676,5680,17.01,3.96,2.23,25949,413,2159,28521,0,0,1,1,1,0,2
2014-11-12,27434,7901,134.5,134.5,131.5,132.0,-,2.0,19144,17517,1626,90,491,-401,210,734,524,1435,16.75,3.58,2.27,36662,581,1258,38501,0,1,1,1,0,1,2
2014-11-13,25055,6661,133.5,134.5,132.5,134.0,+,2.0,21882,8500,13382,0,85,-85,-411,296,707,12886,15.19,3.63,2.23,30382,85,1003,31470,3,1,1,1,0,0,1
2014-11-14,24361,6351,134.0,135.0,133.5,135.0,+,1.0,20940,10010,10929,281,78,203,71,527,456,11203,15.31,3.66,2.21,30950,359,983,32292,0,0,1,1,1,1,1
2014-11-17,24772,6380,135.0,135.5,132.5,133.0,-,2.0,17602,17355,246,50,487,-437,-401,551,952,-591,15.08,3.61,2.25,34957,537,1503,36997,0,1,0,1,0,0,2
2014-11-18,43227,7505,134.0,134.5,131.0,131.5,-,1.5,33613,33022,590,88,141,-53,-260,806,1066,277,14.91,3.56,2.27,66636,229,1872,68737,0,1,1,1,0,0,2
2014-11-19,71400,16907,133.0,136.5,132.5,136.0,+,4.5,65885,26204,39681,465,19,446,-446,1023,1469,39681,15.42,3.69,2.2,92090,484,2492,95066,0,0,1,1,1,0,1
2014-11-20,44216,14450,137.5,139.0,137.0,139.0,+,3.0,38123,14353,23769,629,352,277,-855,177,1032,23191,15.76,3.77,2.15,52476,981,1209,54666,0,0,1,1,1,0,1
2014-11-21,30621,10190,139.5,139.5,137.5,138.5,-,0.5,25861,18347,7514,100,608,-508,-32,416,448,6974,15.7,3.75,2.16,44208,708,864,45780,0,0,1,1,0,0,2
2014-11-24,33408,9025,140.0,140.5,138.0,138.5, ,0.0,24100,18886,5213,4,30,-26,265,460,195,5452,15.7,3.75,2.16,42986,34,655,43675,1,0,1,1,0,1,0
2014-11-25,42940,9531,138.5,140.0,138.5,139.0,+,0.5,35319,32803,2515,191,216,-25,179,416,237,2669,15.76,3.77,2.15,68123,407,653,69183,0,0,1,1,0,1,1
2014-11-26,23201,5372,138.5,139.0,138.0,139.0, ,0.0,18610,15163,3447,30,789,-759,-140,496,636,2548,15.76,3.77,2.15,33773,819,1132,35724,0,0,1,1,0,0,0
2014-11-27,26580,9496,140.0,142.0,140.0,140.0,+,1.0,18289,8999,9290,0,107,-107,86,537,451,9268,14.91,3.56,2.27,27288,107,988,28384,0,0,1,1,0,1,1
2014-11-28,36077,9303,139.0,141.5,139.0,141.5,+,1.5,31389,20825,10563,0,370,-370,119,414,295,10312,16.04,3.84,2.11,52215,370,709,53294,5,0,1,1,0,1,1
2014-12-01,50115,10157,139.0,142.0,138.5,140.0,-,1.5,35804,38515,-2711,0,417,-417,1374,1782,408,-1754,15.87,3.8,2.14,74320,417,2190,76927,0,0,0,0,0,1,2
2014-12-02,54781,10491,139.5,139.5,137.5,137.5,-,2.5,41403,36229,5173,66,633,-567,-945,732,1677,3661,15.59,3.73,2.17,77632,699,2409,80740,0,0,1,1,0,0,2
2014-12-03,40184,8120,137.5,139.0,136.5,138.0,+,0.5,25469,33216,-7746,0,1469,-1469,729,1084,354,-8485,15.65,3.74,2.17,58685,1469,1438,61593,0,0,0,0,0,1,1
2014-12-04,28276,5776,139.0,140.0,138.5,139.0,+,1.0,23864,15764,8099,0,122,-122,48,303,255,8025,15.76,3.77,2.15,39628,122,558,40308,0,0,1,1,0,1,1
2014-12-05,29431,9981,138.5,139.5,137.0,137.5,-,1.5,16985,24425,-7439,382,168,214,576,709,133,-6649,15.59,3.73,2.17,41410,550,842,42802,0,0,0,0,1,1,2
2014-12-08,19854,6184,138.0,138.5,137.0,138.0,+,0.5,14681,13640,1040,44,1299,-1255,-461,50,511,-675,15.65,3.74,2.17,28321,1343,561,30225,0,0,0,1,0,0,1
2014-12-09,31926,6676,138.0,139.0,137.5,138.0, ,0.0,26721,19559,7162,882,45,837,-61,314,375,7938,15.65,3.74,2.17,46281,927,689,47897,0,0,1,1,1,0,0
2014-12-10,39845,10748,138.0,139.0,136.0,136.0,-,2.0,17991,33455,-15464,517,173,344,-356,556,912,-15476,15.42,3.69,2.2,51446,690,1468,53604,0,0,0,0,1,0,2
2014-12-11,41669,9443,135.0,136.0,134.5,134.5,-,1.5,26115,33205,-7089,111,505,-394,125,440,315,-7358,15.25,3.65,2.22,59320,616,755,60692,0,0,0,0,0,1,2
2014-12-12,31504,7465,135.0,136.0,134.5,135.0,+,0.5,17615,28258,-10642,0,111,-111,-132,271,403,-10885,15.31,3.66,2.21,45874,111,674,46659,0,0,0,0,0,0,1
2014-12-15,45196,8533,134.5,136.5,134.5,136.0,+,1.0,35015,23579,11435,100,84,16,-301,125,426,11150,15.42,3.69,2.2,58595,184,551,59330,0,0,1,1,1,0,1
2014-12-16,41273,10345,134.5,135.5,133.0,133.0,-,3.0,17293,37489,-20196,45,996,-951,1016,1134,118,-20131,15.08,3.61,2.25,54782,1041,1252,57075,0,1,0,0,0,1,2
2014-12-17,84670,18863,133.0,133.0,130.0,130.5,-,2.5,40447,78420,-37973,252,646,-394,211,834,623,-38156,14.8,3.54,2.29,118867,898,1457,121222,0,1,0,0,0,1,2
2014-12-18,51896,11210,132.0,133.0,131.0,131.5,+,1.0,23971,44988,-21016,253,121,132,1080,2006,926,-19804,14.91,3.56,2.27,68960,374,2932,72266,6,1,0,0,1,1,1
2014-12-19,44591,15558,134.5,138.0,134.0,138.0,+,6.5,30947,13822,17125,1065,587,478,-72,1639,1711,17531,15.65,3.74,2.17,44770,1652,3350,49772,0,0,1,1,1,0,1
2014-12-22,34995,9339,137.5,140.0,137.0,138.5,+,0.5,26502,13520,12981,263,49,214,-698,208,906,12497,15.7,3.75,2.16,40022,312,1114,41448,0,0,1,1,1,0,1
2014-12-23,19157,6678,139.0,140.0,137.0,137.5,-,1.0,11065,9693,1371,0,34,-34,-546,247,793,791,15.59,3.73,2.17,20758,34,1040,21832,0,0,1,1,0,0,2
2014-12-24,16722,4405,136.0,138.0,136.0,138.0,+,0.5,10283,7102,3181,0,182,-182,-711,104,815,2288,15.65,3.74,2.17,17385,182,919,18486,0,0,1,1,0,0,1
2014-12-25,7392,1860,137.0,138.0,137.0,137.5,-,0.5,2216,2195,21,0,572,-572,-291,114,405,-842,15.59,3.73,2.17,4411,572,519,5502,8,0,0,1,0,0,2
2014-12-26,13183,3404,138.0,139.0,137.0,139.0,+,1.5,8518,1394,7124,0,572,-572,18,95,77,6570,15.76,3.77,2.15,9912,572,172,10656,0,0,1,1,0,1,1
2014-12-27,4823,1195,139.0,139.0,137.5,138.5,-,0.5,2,19,-17,35,15,20,95,106,11,98,15.7,3.75,2.16,21,50,117,188,0,0,1,0,1,1,2
2014-12-29,35075,11085,138.0,141.0,138.0,141.0,+,2.5,30217,8217,21999,7,802,-795,-71,367,438,21133,15.99,3.82,2.12,38434,809,805,40048,7,2,1,1,0,0,1
2014-12-30,23590,7579,141.0,141.5,139.0,140.0,-,1.0,15242,12811,2430,481,475,6,500,553,53,2936,15.87,3.8,2.14,28053,956,606,29615,0,2,1,1,1,1,2
2014-12-31,18351,5953,139.0,141.0,139.0,141.0,+,1.0,12855,7774,5080,0,746,-746,-457,117,574,3877,15.99,3.82,2.12,20629,746,691,22066,0,0,1,1,0,0,1
2015-01-05,32214,9377,140.5,140.5,137.5,139.5,-,1.5,18957,15272,3685,0,752,-752,545,1254,709,3478,15.82,3.78,2.14,34230,752,1963,36945,0,2,1,1,0,1,2
2015-01-06,67649,26240,137.5,137.5,133.0,133.5,-,6.0,12723,49800,-37077,45,1257,-1212,3307,3740,433,-34982,15.14,3.62,2.24,62524,1302,4173,67999,0,0,0,0,0,1,2
2015-01-07,43886,14735,133.5,135.0,133.5,134.0,+,0.5,26695,25170,1524,538,1879,-1341,1386,1673,287,1569,15.19,3.63,2.23,51865,2417,1960,56242,0,0,1,1,0,1,1
2015-01-08,42551,12327,136.5,138.0,136.0,138.0,+,4.0,26602,18806,7796,143,57,86,-624,292,916,7258,15.65,3.74,2.17,45408,200,1208,46816,0,2,1,1,1,0,1
2015-01-09,61920,24470,135.0,135.5,133.0,134.0,-,4.0,13413,45439,-32026,55,1550,-1495,-13,3069,3082,-33534,15.19,3.63,2.23,58852,1605,6151,66608,0,0,0,0,0,0,2
2015-01-12,30402,11823,132.5,133.5,132.0,132.0,-,2.0,7498,17857,-10359,101,2848,-2747,298,766,468,-12808,14.97,3.58,2.27,25355,2949,1234,29538,0,1,0,0,0,1,2
2015-01-13,38093,12537,131.0,133.0,130.5,132.5,+,0.5,19287,27365,-8078,48,631,-583,559,693,134,-8102,15.02,3.59,2.26,46653,679,827,48159,5,1,0,0,0,1,1
2015-01-14,49447,18536,132.5,133.0,130.0,130.0,-,2.5,17065,41858,-24793,37,450,-413,-350,719,1069,-25556,14.74,3.52,2.3,58923,487,1788,61198,0,1,0,0,0,0,2
2015-01-15,40996,10987,131.5,133.0,131.5,131.5,+,1.5,26074,25996,77,703,1198,-495,622,1259,637,204,14.91,3.56,2.27,52070,1901,1896,55867,0,1,1,1,0,1,1
2015-01-16,129035,33344,140.0,140.0,136.0,137.0,+,5.5,83994,71195,12799,4464,61,4403,843,3310,2466,18045,15.53,3.71,2.18,155190,4525,5776,165491,0,1,1,1,1,1,1
2015-01-19,50175,15694,138.5,139.5,137.5,139.0,+,2.0,43445,14349,29095,541,432,109,-3354,410,3764,25850,15.76,3.77,2.15,57794,973,4174,62941,3,1,1,1,1,0,1
2015-01-20,33795,10489,139.0,139.0,137.5,138.0,-,1.0,22769,12685,10083,522,90,432,261,613,352,10776,15.65,3.74,2.17,35454,612,965,37031,0,1,1,1,1,1,2
2015-01-21,77292,22304,139.5,141.0,139.5,141.0,+,3.0,69681,15804,53877,119,260,-141,-1456,334,1790,52280,15.99,3.82,2.12,85486,379,2124,87989,0,1,1,1,0,0,1
2015-01-22,45654,12880,141.5,142.0,139.5,140.0,-,1.0,35197,17730,17467,420,519,-99,-55,538,593,17313,15.87,3.8,2.14,52928,939,1131,54998,1,0,1,1,0,0,2
2015-01-23,82359,24817,142.5,145.0,142.5,145.0,+,5.0,67624,14238,53385,737,63,674,-412,824,1236,53647,16.44,3.93,2.06,81863,800,2060,84723,0,0,1,1,1,0,1
2015-01-26,46941,12366,145.5,145.5,143.5,145.0, ,0.0,41700,18976,22723,295,82,213,-257,372,629,22679,16.44,3.93,2.06,60676,377,1001,62054,0,0,1,1,1,0,0
2015-01-27,53362,13505,145.5,147.0,144.5,147.0,+,2.0,48076,15298,32777,214,342,-128,-310,337,647,32339,16.67,3.98,2.03,63375,556,984,64915,0,2,1,1,0,0,1
2015-01-28,48373,13048,146.5,147.0,145.5,146.5,-,0.5,42778,23471,19306,200,162,38,-3,285,288,19341,16.61,3.97,2.04,66249,362,573,67184,0,0,1,1,1,0,2
2015-01-29,36887,10970,144.0,145.0,143.0,143.5,-,3.0,21621,23133,-1512,220,964,-744,95,1652,1557,-2162,16.27,3.89,2.08,44754,1184,3209,49148,0,0,0,0,0,1,2
2015-01-30,44413,12509,145.0,145.5,141.0,141.0,-,2.5,26886,37055,-10169,280,693,-413,1356,1537,181,-9226,15.99,3.82,2.12,63941,973,1718,66632,0,0,0,0,0,1,2
2015-02-02,30382,7265,140.5,143.0,140.5,142.5,+,1.5,24971,20017,4953,127,413,-286,350,532,182,5017,16.16,3.86,2.1,44989,540,714,46243,0,0,1,1,0,1,1
2015-02-03,27234,7438,143.0,144.5,142.0,144.5,+,2.0,21996,16519,5476,182,7,175,235,363,128,5886,16.38,3.92,2.07,38515,189,491,39195,0,0,1,1,1,1,1
2015-02-04,43152,10725,144.5,146.5,144.0,146.0,+,1.5,35166,27694,7472,62,124,-62,593,1020,426,8003,16.55,3.96,2.05,62860,186,1446,64492,0,0,1,1,0,1,1
2015-02-05,25327,8827,145.5,146.0,143.5,145.5,-,0.5,14608,20198,-5590,100,143,-43,304,474,169,-5328,16.5,3.94,2.05,34806,243,643,35692,0,0,0,0,0,1,2
2015-02-06,28668,10068,145.5,145.5,143.0,143.0,-,2.5,19566,20843,-1277,0,4,-4,426,531,105,-855,16.21,3.88,2.09,40409,4,636,41049,0,1,0,0,0,1,2
2015-02-09,26650,7095,143.0,143.5,141.5,142.0,-,1.0,17438,20245,-2806,54,177,-123,299,397,98,-2630,16.1,3.85,2.11,37683,231,495,38409,0,1,0,0,0,1,2
2015-02-10,33452,8287,142.0,143.0,141.5,142.5,+,0.5,28614,26898,1715,0,464,-464,315,508,193,1566,16.16,3.86,2.1,55512,464,701,56677,0,1,1,1,0,1,1
2015-02-11,71429,21683,146.0,149.0,146.0,148.0,+,5.5,57713,31746,25966,472,330,142,-921,795,1716,25187,16.78,4.01,2.02,89460,802,2511,92773,0,0,1,1,1,0,1
2015-02-12,35027,10815,149.5,149.5,147.5,148.5,+,0.5,26086,14941,11144,0,702,-702,-919,161,1080,9523,16.84,4.03,3.03,41027,702,1241,42970,0,0,1,1,0,0,1
2015-02-13,38571,13408,148.5,150.0,148.0,148.5, ,0.0,27348,16638,10709,489,279,210,-257,493,750,10662,16.84,4.03,3.03,43987,768,1243,45998,0,0,1,1,1,0,0
2015-02-24,74443,17976,149.0,152.0,148.5,151.0,+,2.5,64063,52715,11348,956,104,852,-540,629,1169,11660,17.12,3.75,2.98,116778,1060,1798,119636,0,0,1,1,1,0,1
2015-02-25,48326,13778,152.5,154.5,152.5,154.5,+,3.5,40492,18325,22167,1655,540,1115,-1076,349,1425,22206,15.18,3.83,2.91,58817,2195,1774,62786,0,0,1,1,1,0,1
2015-02-26,58406,16129,153.5,154.0,150.5,150.5,-,4.0,42609,34196,8412,0,763,-763,512,1383,871,8161,14.78,3.73,2.99,76805,763,2254,79822,0,0,1,1,0,1,2
2015-03-02,41706,14902,151.5,153.0,148.5,149.0,-,1.5,24653,32267,-7614,932,199,732,1275,1640,365,-5606,14.64,3.7,3.02,56920,1131,2005,60057,0,0,0,0,1,1,2
2015-03-03,29205,10700,150.0,151.0,148.5,150.5,+,1.5,17948,17096,852,68,568,-500,508,1249,740,860,14.78,3.73,2.99,35044,636,1989,37670,3,2,1,1,0,1,1
2015-03-04,32781,9519,150.0,151.5,149.0,150.5, ,0.0,23545,20780,2764,62,269,-207,-277,469,746,2280,14.78,3.73,2.99,44325,331,1215,45871,0,2,1,1,0,0,0
2015-03-05,29851,8059,150.0,151.0,148.5,150.0,-,0.5,19468,17055,2412,267,312,-45,-974,391,1365,1393,14.73,3.72,3.0,36523,579,1756,38858,0,0,1,1,0,0,2
2015-03-06,33211,9540,149.0,149.5,148.5,149.0,-,1.0,19298,26316,-7018,25,360,-335,2206,2274,68,-5147,14.64,3.7,3.02,45615,385,2342,48342,0,0,0,0,0,1,2
2015-03-09,67545,21963,147.5,147.5,145.0,145.5,-,3.5,14987,53421,-38434,339,100,239,4126,5003,876,-34068,14.29,3.61,3.09,68409,439,5879,74727,0,0,0,0,1,1,2
2015-03-10,46859,17451,145.0,145.0,144.0,144.0,-,1.5,9355,41278,-31922,301,153,148,2271,2634,363,-29503,14.15,3.57,3.13,50633,454,2997,54084,0,1,0,0,1,1,2
2015-03-11,51828,14996,143.5,148.0,143.0,146.0,+,2.0,25167,35860,-10692,748,97,651,407,1643,1236,-9634,14.34,3.62,3.08,61028,845,2879,64752,7,1,0,0,1,1,1
2015-03-12,32364,10987,147.0,148.5,146.5,148.0,+,2.0,16141,19351,-3210,1742,26,1715,-770,211,981,-2264,14.54,3.67,3.04,35493,1768,1192,38453,0,1,0,0,1,0,1
2015-03-13,46407,12528,148.0,149.5,147.0,149.0,+,1.0,27361,33295,-5934,552,11,541,-533,653,1186,-5926,14.64,3.7,3.02,60657,563,1839,63059,0,1,0,0,1,0,1
2015-03-16,37462,10187,149.0,149.5,146.0,146.0,-,3.0,20744,31437,-10693,8,137,-129,110,509,399,-10712,14.34,3.62,3.08,52182,145,908,53235,0,1,0,0,0,1,2
2015-03-17,55770,16064,148.5,150.0,148.5,149.0,+,3.0,42559,34420,8139,248,40,208,-4257,187,4444,4090,14.64,3.7,3.02,76979,288,4631,81898,0,0,1,1,1,0,1
2015-03-18,71220,24516,151.0,154.0,150.0,153.5,+,4.5,50908,28868,22040,0,187,-187,-2896,805,3701,18957,15.08,3.81,2.93,79776,187,4506,84469,0,0,1,1,0,0,1
2015-03-19,43512,14822,152.5,155.0,152.5,154.0,+,0.5,30273,26503,3769,491,236,255,-478,947,1425,3546,15.13,3.82,2.92,56776,727,2372,59875,0,0,1,1,1,0,1
2015-03-20,38594,8722,151.5,154.0,151.5,154.0, ,0.0,31381,31239,141,11,762,-751,-325,391,716,-934,15.13,3.82,2.92,62620,773,1107,64500,5,2,0,1,0,0,0
2015-03-23,26369,8438,154.0,154.0,152.5,153.5,-,0.5,21396,14656,6739,98,521,-423,-362,147,509,5954,15.08,3.81,2.93,36053,619,656,37328,0,2,1,1,0,0,2
2015-03-24,38207,9866,153.5,153.5,151.5,151.5,-,2.0,24774,28432,-3657,0,862,-862,-85,612,697,-4604,14.88,3.76,2.97,53206,862,1309,55377,0,2,0,0,0,0,2
2015-03-25,50140,8084,152.0,152.5,150.5,151.0,-,0.5,37658,43763,-6104,0,524,-524,93,537,444,-6535,14.83,3.75,2.98,81422,524,981,82927,0,2,0,0,0,1,2
2015-03-26,162835,40030,145.5,147.0,144.5,145.5,-,5.5,83925,151775,-67850,10,1021,-1011,5800,6281,481,-63061,14.29,3.61,3.09,235700,1031,6762,243493,0,0,0,0,0,1,2
2015-03-27,112919,31660,144.0,145.5,142.5,142.5,-,3.0,37270,105498,-68227,10,1306,-1296,2558,3008,450,-66965,14.0,3.53,3.16,142768,1316,3458,147542,0,0,0,0,0,1,2
2015-03-30,64898,20026,142.5,144.0,142.0,142.5, ,0.0,23894,59020,-35125,542,216,326,154,1286,1132,-34645,14.0,3.53,3.16,82914,758,2418,86090,0,0,0,0,1,1,0
2015-03-31,56918,14570,144.0,145.5,143.0,145.5,+,3.0,26724,45063,-18339,118,199,-81,1408,1839,431,-17012,14.29,3.61,3.09,71787,317,2270,74374,0,0,0,0,0,1,1
2015-04-01,39056,11700,145.0,145.0,143.5,144.0,-,1.5,15318,28778,-13460,25,124,-99,-161,1494,1655,-13720,14.15,3.57,3.13,44096,149,3149,47394,0,0,0,0,0,0,2
2015-04-02,52174,15545,145.0,148.0,144.5,147.0,+,3.0,36344,32384,3960,353,302,51,-1722,400,2122,2289,14.44,3.65,3.06,68729,655,2522,71906,0,0,1,1,1,0,1
2015-04-07,34901,9240,146.5,147.5,145.0,146.0,-,1.0,19688,24877,-5188,8,160,-152,-364,153,517,-5704,14.34,3.62,3.08,44565,168,670,45403,2,0,0,0,0,0,2
2015-04-08,49474,14640,145.5,146.0,143.0,143.0,-,3.0,29336,40987,-11651,11,838,-827,698,1055,357,-11780,14.05,3.55,3.15,70324,849,1412,72585,0,0,0,0,0,1,2
2015-04-09,47243,14341,144.0,145.5,143.0,143.0, ,0.0,27606,34656,-7049,0,698,-698,14,875,861,-7733,14.05,3.55,3.15,62262,698,1736,64696,0,0,0,0,0,1,0
2015-04-10,33908,13442,146.0,147.0,145.0,147.0,+,4.0,20179,16422,3756,0,560,-560,-133,857,990,3063,14.44,3.65,3.06,36601,560,1847,39008,0,0,1,1,0,0,1
2015-04-13,26427,10892,146.5,147.5,146.0,147.0, ,0.0,10105,19487,-9382,418,490,-72,-82,776,858,-9536,14.44,3.65,3.06,29592,908,1634,32134,0,2,0,0,0,0,0
2015-04-14,41702,15801,145.0,145.5,143.5,144.0,-,3.0,10382,33736,-23354,195,643,-448,-8,2161,2169,-23810,14.15,3.57,3.13,44119,838,4330,49287,0,0,0,0,0,0,2
2015-04-15,71626,24704,143.5,144.5,141.5,143.0,-,1.0,17248,57579,-40331,135,311,-176,3284,3931,647,-37223,14.05,3.55,3.15,74827,446,4578,79851,0,0,0,0,0,1,2
2015-04-16,55563,20084,145.0,147.0,144.5,147.0,+,4.0,37938,26689,11248,130,402,-272,979,1926,947,11955,14.44,3.65,3.06,64627,532,2873,68032,0,0,1,1,0,1,1
2015-04-17,79007,29078,143.0,144.0,142.5,142.5,-,4.5,30610,66342,-35732,70,2377,-2307,-1794,937,2731,-39833,14.0,3.53,3.16,96952,2447,3668,103067,0,1,0,0,0,0,2
2015-04-20,43593,9856,142.0,144.0,141.5,143.0,+,0.5,26616,35487,-8871,15,449,-434,-382,786,1168,-9687,14.05,3.55,3.15,62103,464,1954,64521,5,1,0,0,0,0,1
2015-04-21,40892,10238,142.0,143.5,141.5,142.5,-,0.5,27845,36217,-8372,0,296,-296,-258,242,500,-8926,14.0,3.53,3.16,64063,296,742,65101,0,1,0,0,0,0,2
2015-04-22,40631,12231,143.5,145.0,143.0,143.5,+,1.0,30717,30092,624,0,161,-161,-279,740,1019,184,14.1,3.56,3.14,60810,161,1759,62730,0,1,1,1,0,0,1
2015-04-23,47851,18425,145.5,147.0,145.0,147.0,+,3.5,34075,18605,15469,573,55,518,1288,1653,365,17275,14.44,3.65,3.06,52680,628,2018,55326,0,0,1,1,1,1,1
2015-04-24,135458,35056,149.0,152.5,148.5,152.5,+,5.5,124714,35897,88816,552,784,-232,-1957,1699,3656,86627,14.98,3.78,2.95,160612,1336,5355,167303,0,2,1,1,0,0,1
2015-04-27,58112,14169,153.0,153.0,150.0,151.5,-,1.0,45362,19687,25674,30,681,-651,555,1298,743,25578,14.88,3.76,2.97,65049,711,2041,67801,0,0,1,1,0,1,2
2015-04-28,43295,12673,153.5,153.5,150.5,151.5, ,0.0,33593,20360,13232,70,360,-290,241,1031,790,13184,14.88,3.76,2.97,53954,430,1821,56206,1,0,1,1,0,1,0
2015-04-29,37440,11220,150.0,151.0,148.0,148.5,-,3.0,21081,22746,-1665,93,432,-339,2187,2671,484,182,14.59,3.68,3.03,43827,525,3155,47507,0,0,1,0,0,1,2
2015-04-30,48982,13793,147.0,148.5,146.5,147.0,-,1.5,27266,41756,-14489,55,155,-100,56,968,912,-14533,14.44,3.65,3.06,69022,210,1880,71112,0,0,0,0,0,1,2
2015-05-04,30868,8598,148.5,148.5,146.0,147.5,+,0.5,21464,23882,-2418,310,256,54,841,1413,572,-1523,14.49,3.66,3.05,45346,566,1985,47897,0,0,0,0,1,1,1
2015-05-05,27789,6502,147.5,148.0,146.0,147.0,-,0.5,18641,23984,-5342,128,110,18,-562,141,703,-5886,14.44,3.65,3.06,42626,238,844,43708,0,0,0,0,1,0,2
2015-05-06,18824,6477,145.5,148.0,145.5,147.5,+,0.5,8723,13512,-4789,21,454,-433,492,814,322,-4730,14.49,3.66,3.05,22235,475,1136,23846,5,0,0,0,0,1,1
2015-05-07,21908,5816,146.0,147.5,146.0,146.5,-,1.0,13792,15651,-1859,206,9,197,255,566,311,-1407,14.39,3.63,3.07,29444,215,877,30536,8,0,0,0,1,1,2
2015-05-08,20035,7730,146.0,147.5,146.0,146.5, ,0.0,13386,13578,-192,37,8,29,13,335,322,-150,14.39,3.63,3.07,26964,45,657,27666,0,0,0,0,1,1,0
2015-05-11,20402,6385,149.0,149.0,147.0,148.5,+,2.0,14995,10535,4459,334,577,-243,-214,534,748,4002,14.59,3.68,3.03,25530,911,1282,27723,0,0,1,1,0,0,1
2015-05-12,24956,6593,147.0,148.5,147.0,147.5,-,1.0,20049,21229,-1180,178,121,57,632,879,247,-491,14.49,3.4,3.05,41278,299,1126,42703,0,0,0,0,1,1,2
2015-05-13,19437,5694,147.5,149.0,147.0,148.0,+,0.5,14107,12447,1659,349,74,275,1066,1487,421,3000,13.01,3.41,3.04,26554,423,1908,28885,0,0,1,1,1,1,1
